timestamp,date_from,time_from,target,forecast,forecast_type,relative_distance,model_index,samples_ahead,lower_bound,upper_bound,bin,InSample,OutOfSample,Production,MAE
2013-06-10T00:00:00.000Z,2013-06-07,00:00:00.0,11008.0,11959.289180976371,InSample,D+3,3.0,3,10058.410565974878,14626.008298423209,S+1:S+14,11959.289180976371,,,951.2891809763714
2013-06-11T00:00:00.000Z,2013-06-07,00:00:00.0,10313.0,10837.432919033125,InSample,D+4,4.0,4,8820.976326613212,13589.530777362235,S+1:S+14,10837.432919033125,,,524.4329190331246
2013-06-12T00:00:00.000Z,2013-06-07,00:00:00.0,11087.0,11000.563393122178,InSample,D+5,5.0,5,9075.869984641498,13562.47549057512,S+1:S+14,11000.563393122178,,,86.43660687782176
2013-06-13T00:00:00.000Z,2013-06-07,00:00:00.0,9968.0,9777.30539635954,InSample,D+6,6.0,6,7785.260944877121,12352.41147927526,S+1:S+14,9777.30539635954,,,190.69460364046063
2013-06-14T00:00:00.000Z,2013-06-07,00:00:00.0,11677.0,11280.6718234537,InSample,D+7,7.0,7,9209.813410380168,13860.674933504011,S+1:S+14,11280.6718234537,,,396.3281765462998
2013-06-15T00:00:00.000Z,2013-06-07,00:00:00.0,10465.0,11320.51491628362,InSample,D+8,8.0,8,9299.00580499905,14029.337240116189,S+1:S+14,11320.51491628362,,,855.5149162836206
2013-06-16T00:00:00.000Z,2013-06-07,00:00:00.0,0.0,19.72309445696669,InSample,D+9,9.0,9,-1986.027036468276,2661.819307642021,S+1:S+14,19.72309445696669,,,19.72309445696669
2013-06-17T00:00:00.000Z,2013-06-07,00:00:00.0,17296.0,18746.46609773996,InSample,D+10,10.0,10,16770.767642219347,21426.89224184521,S+1:S+14,18746.46609773996,,,1450.4660977399617
2013-06-18T00:00:00.000Z,2013-06-07,00:00:00.0,13944.0,15458.681825666608,InSample,D+11,11.0,11,13230.48893667426,18314.0844187267,S+1:S+14,15458.681825666608,,,1514.6818256666083
2013-06-19T00:00:00.000Z,2013-06-07,00:00:00.0,12706.0,15314.42894115732,InSample,D+12,12.0,12,13302.574153356383,18106.719790363302,S+1:S+14,15314.42894115732,,,2608.428941157321
2013-06-20T00:00:00.000Z,2013-06-07,00:00:00.0,10555.0,13901.275988454065,InSample,D+13,13.0,13,11907.7774815317,16662.765027965634,S+1:S+14,13901.275988454065,,,3346.2759884540646
2013-06-21T00:00:00.000Z,2013-06-07,00:00:00.0,12720.0,13536.500663234992,InSample,D+14,14.0,14,11478.454523739068,16169.32960999939,S+1:S+14,13536.500663234992,,,816.5006632349923
2013-06-22T00:00:00.000Z,2013-06-21,00:00:00.0,10262.0,10361.11308408426,InSample,D+1,1.0,1,8657.581546453632,12928.088937956529,S+1:S+14,10361.11308408426,,,99.11308408425975
2013-06-23T00:00:00.000Z,2013-06-21,00:00:00.0,0.0,0.0,InSample,D+2,2.0,2,-1976.6176183904224,2777.5424068184216,S+1:S+14,0.0,,,0.0
2013-06-24T00:00:00.000Z,2013-06-21,00:00:00.0,10883.0,10598.783771920467,InSample,D+3,3.0,3,8697.905156918972,13265.502889367302,S+1:S+14,10598.783771920467,,,284.2162280795328
2013-06-25T00:00:00.000Z,2013-06-21,00:00:00.0,10869.0,10273.7297586525,InSample,D+4,4.0,4,8257.273166232588,13025.827616981613,S+1:S+14,10273.7297586525,,,595.2702413474999
2013-06-26T00:00:00.000Z,2013-06-21,00:00:00.0,10670.0,10529.68199480448,InSample,D+5,5.0,5,8604.9885863238,13091.59409225742,S+1:S+14,10529.68199480448,,,140.31800519552053
2013-06-27T00:00:00.000Z,2013-06-21,00:00:00.0,10621.0,10399.257771563607,InSample,D+6,6.0,6,8407.213320081188,12974.363854479328,S+1:S+14,10399.257771563607,,,221.7422284363929
2013-06-28T00:00:00.000Z,2013-06-21,00:00:00.0,11659.0,10921.74816382263,InSample,D+7,7.0,7,8850.889750749098,13501.751273872942,S+1:S+14,10921.74816382263,,,737.2518361773691
2013-06-29T00:00:00.000Z,2013-06-21,00:00:00.0,11227.0,11025.516459712107,InSample,D+8,8.0,8,9004.007348427536,13734.338783544674,S+1:S+14,11025.516459712107,,,201.48354028789254
2013-06-30T00:00:00.000Z,2013-06-21,00:00:00.0,0.0,25.01523165778588,InSample,D+9,9.0,9,-1980.7348992674565,2667.1114448428407,S+1:S+14,25.01523165778588,,,25.01523165778588
2013-07-01T00:00:00.000Z,2013-06-21,00:00:00.0,18597.0,17953.779130095627,InSample,D+10,10.0,10,15978.080674575014,20634.205274200875,S+1:S+14,17953.779130095627,,,643.2208699043731
2013-07-02T00:00:00.000Z,2013-06-21,00:00:00.0,15586.0,14731.430074851502,InSample,D+11,11.0,11,12503.237185859154,17586.832667911593,S+1:S+14,14731.430074851502,,,854.5699251484984
2013-07-03T00:00:00.000Z,2013-06-21,00:00:00.0,14697.0,14772.198336448902,InSample,D+12,12.0,12,12760.343548647968,17564.48918565489,S+1:S+14,14772.198336448902,,,75.19833644890241
2013-07-04T00:00:00.000Z,2013-06-21,00:00:00.0,13571.0,13622.751535518011,InSample,D+13,13.0,13,11629.253028595644,16384.24057502958,S+1:S+14,13622.751535518011,,,51.751535518011224
2013-07-05T00:00:00.000Z,2013-06-21,00:00:00.0,13089.0,12831.065925670267,InSample,D+14,14.0,14,10773.019786174344,15463.894872434665,S+1:S+14,12831.065925670267,,,257.93407432973254
2013-07-06T00:00:00.000Z,2013-07-05,00:00:00.0,10424.0,10939.182525739208,InSample,D+1,1.0,1,9235.65098810858,13506.158379611474,S+1:S+14,10939.182525739208,,,515.1825257392084
2013-07-07T00:00:00.000Z,2013-07-05,00:00:00.0,0.0,0.0,InSample,D+2,2.0,2,-1976.6176183904224,2777.5424068184216,S+1:S+14,0.0,,,0.0
2013-07-08T00:00:00.000Z,2013-07-05,00:00:00.0,10735.0,11547.50546807642,InSample,D+3,3.0,3,9646.626853074926,14214.224585523256,S+1:S+14,11547.50546807642,,,812.5054680764206
2013-07-09T00:00:00.000Z,2013-07-05,00:00:00.0,10186.0,10694.53811658264,InSample,D+4,4.0,4,8678.081524162728,13446.635974911753,S+1:S+14,10694.53811658264,,,508.5381165826402
2013-07-10T00:00:00.000Z,2013-07-05,00:00:00.0,11868.0,11113.740718249022,InSample,D+5,5.0,5,9189.047309768344,13675.652815701964,S+1:S+14,11113.740718249022,,,754.2592817509776
2013-07-11T00:00:00.000Z,2013-07-05,00:00:00.0,11276.0,10756.798335837082,InSample,D+6,6.0,6,8764.753884354663,13331.904418752802,S+1:S+14,10756.798335837082,,,519.201664162918
2013-07-12T00:00:00.000Z,2013-07-05,00:00:00.0,11086.0,11315.541311082896,InSample,D+7,7.0,7,9244.682898009363,13895.544421133209,S+1:S+14,11315.541311082896,,,229.54131108289585
2013-07-13T00:00:00.000Z,2013-07-05,00:00:00.0,10328.0,11388.237074111705,InSample,D+8,8.0,8,9366.727962827134,14097.059397944273,S+1:S+14,11388.237074111705,,,1060.2370741117047
2013-07-14T00:00:00.000Z,2013-07-05,00:00:00.0,0.0,2.36362344964175,InSample,D+9,9.0,9,-2003.3865074756009,2644.4598366346963,S+1:S+14,2.36362344964175,,,2.36362344964175
2013-07-15T00:00:00.000Z,2013-07-05,00:00:00.0,19113.0,18907.182507183195,InSample,D+10,10.0,10,16931.484051662585,21587.608651288443,S+1:S+14,18907.182507183195,,,205.8174928168046
2013-07-16T00:00:00.000Z,2013-07-05,00:00:00.0,17903.0,15661.148171591669,InSample,D+11,11.0,11,13432.95528259932,18516.55076465176,S+1:S+14,15661.148171591669,,,2241.851828408331
2013-07-17T00:00:00.000Z,2013-07-05,00:00:00.0,15355.0,15424.365598925197,InSample,D+12,12.0,12,13412.510811124264,18216.656448131183,S+1:S+14,15424.365598925197,,,69.36559892519654
2013-07-18T00:00:00.000Z,2013-07-05,00:00:00.0,13707.0,13992.14967967998,InSample,D+13,13.0,13,11998.651172757614,16753.63871919155,S+1:S+14,13992.14967967998,,,285.1496796799802
2013-07-19T00:00:00.000Z,2013-07-05,00:00:00.0,14868.0,13679.93220366752,InSample,D+14,14.0,14,11621.886064171596,16312.761150431916,S+1:S+14,13679.93220366752,,,1188.0677963324797
2013-07-20T00:00:00.000Z,2013-07-19,00:00:00.0,10668.0,11377.370274619016,InSample,D+1,1.0,1,9673.838736988388,13944.346128491285,S+1:S+14,11377.370274619016,,,709.3702746190156
2013-07-21T00:00:00.000Z,2013-07-19,00:00:00.0,0.0,0.0,InSample,D+2,2.0,2,-1976.6176183904224,2777.5424068184216,S+1:S+14,0.0,,,0.0
2013-07-22T00:00:00.000Z,2013-07-19,00:00:00.0,11007.0,12173.98391642844,InSample,D+3,3.0,3,10273.105301426946,14840.703033875276,S+1:S+14,12173.98391642844,,,1166.9839164284404
2013-07-23T00:00:00.000Z,2013-07-19,00:00:00.0,9831.0,10914.515795146275,InSample,D+4,4.0,4,8898.059202726363,13666.613653475388,S+1:S+14,10914.515795146275,,,1083.5157951462752
2013-07-24T00:00:00.000Z,2013-07-19,00:00:00.0,10678.0,11507.67259919482,InSample,D+5,5.0,5,9582.97919071414,14069.58469664776,S+1:S+14,11507.67259919482,,,829.6725991948206
2013-07-25T00:00:00.000Z,2013-07-19,00:00:00.0,10294.0,11065.967733145955,InSample,D+6,6.0,6,9073.923281663536,13641.073816061677,S+1:S+14,11065.967733145955,,,771.9677331459552
2013-07-26T00:00:00.000Z,2013-07-19,00:00:00.0,10687.0,10815.47968681562,InSample,D+7,7.0,7,8744.621273742086,13395.48279686593,S+1:S+14,10815.47968681562,,,128.47968681562088
2013-07-27T00:00:00.000Z,2013-07-19,00:00:00.0,9083.0,10780.92264089633,InSample,D+8,8.0,8,8759.413529611758,13489.744964728896,S+1:S+14,10780.92264089633,,,1697.9226408963295
2013-07-28T00:00:00.000Z,2013-07-19,00:00:00.0,0.0,0.0,InSample,D+9,9.0,9,-2005.7501309252425,2642.0962131850547,S+1:S+14,0.0,,,0.0
2013-07-29T00:00:00.000Z,2013-07-19,00:00:00.0,18755.0,18625.4968932065,InSample,D+10,10.0,10,16649.798437685888,21305.923037311743,S+1:S+14,18625.4968932065,,,129.5031067935015
2013-07-30T00:00:00.000Z,2013-07-19,00:00:00.0,15362.0,15318.805673845432,InSample,D+11,11.0,11,13090.612784853083,18174.208266905523,S+1:S+14,15318.805673845432,,,43.194326154567534
2013-07-31T00:00:00.000Z,2013-07-19,00:00:00.0,16426.0,15891.6638929664,InSample,D+12,12.0,12,13879.809105165465,18683.954742172387,S+1:S+14,15891.6638929664,,,534.3361070335995
2013-08-01T00:00:00.000Z,2013-07-19,00:00:00.0,13575.0,14253.923152159652,InSample,D+13,13.0,13,12260.424645237286,17015.41219167122,S+1:S+14,14253.923152159652,,,678.9231521596521
2013-08-02T00:00:00.000Z,2013-07-19,00:00:00.0,11243.0,13165.02298768074,InSample,D+14,14.0,14,11106.976848184817,15797.851934445138,S+1:S+14,13165.02298768074,,,1922.0229876807407
2013-08-03T00:00:00.000Z,2013-08-02,00:00:00.0,9955.0,10861.88998221828,InSample,D+1,1.0,1,9158.358444587651,13428.865836090548,S+1:S+14,10861.88998221828,,,906.8899822182793
2013-08-04T00:00:00.000Z,2013-08-02,00:00:00.0,0.0,0.0,InSample,D+2,2.0,2,-1976.6176183904224,2777.5424068184216,S+1:S+14,0.0,,,0.0
2013-08-05T00:00:00.000Z,2013-08-02,00:00:00.0,10430.0,10907.634698884243,InSample,D+3,3.0,3,9006.75608388275,13574.35381633108,S+1:S+14,10907.634698884243,,,477.63469888424333
2013-08-06T00:00:00.000Z,2013-08-02,00:00:00.0,11119.0,9691.916864127234,InSample,D+4,4.0,4,7675.460271707321,12444.014722456346,S+1:S+14,9691.916864127234,,,1427.0831358727664
2013-08-07T00:00:00.000Z,2013-08-02,00:00:00.0,10756.0,10955.007305540124,InSample,D+5,5.0,5,9030.313897059445,13516.919402993066,S+1:S+14,10955.007305540124,,,199.00730554012443
2013-08-08T00:00:00.000Z,2013-08-02,00:00:00.0,9997.0,10616.442546213326,InSample,D+6,6.0,6,8624.398094730906,13191.548629129044,S+1:S+14,10616.442546213326,,,619.4425462133258
2013-08-09T00:00:00.000Z,2013-08-02,00:00:00.0,10385.0,10495.07126349328,InSample,D+7,7.0,7,8424.21285041975,13075.074373543594,S+1:S+14,10495.07126349328,,,110.07126349328064
2013-08-10T00:00:00.000Z,2013-08-02,00:00:00.0,9812.0,10457.474773049882,InSample,D+8,8.0,8,8435.96566176531,13166.297096882448,S+1:S+14,10457.474773049882,,,645.4747730498821
2013-08-11T00:00:00.000Z,2013-08-02,00:00:00.0,0.0,0.0,InSample,D+9,9.0,9,-2005.7501309252425,2642.0962131850547,S+1:S+14,0.0,,,0.0
2013-08-12T00:00:00.000Z,2013-08-02,00:00:00.0,17302.0,17765.620249031916,InSample,D+10,10.0,10,15789.921793511305,20446.046393137163,S+1:S+14,17765.620249031916,,,463.6202490319156
2013-08-13T00:00:00.000Z,2013-08-02,00:00:00.0,14301.0,14501.99606692568,InSample,D+11,11.0,11,12273.803177933332,17357.39865998577,S+1:S+14,14501.99606692568,,,200.99606692567977
2013-08-14T00:00:00.000Z,2013-08-02,00:00:00.0,13263.0,15303.472776199316,InSample,D+12,12.0,12,13291.617988398382,18095.763625405303,S+1:S+14,15303.472776199316,,,2040.4727761993163
2013-08-15T00:00:00.000Z,2013-08-02,00:00:00.0,12125.0,13869.377136234216,InSample,D+13,13.0,13,11875.87862931185,16630.866175745785,S+1:S+14,13869.377136234216,,,1744.3771362342159
2013-08-16T00:00:00.000Z,2013-08-02,00:00:00.0,11832.0,12388.321363412026,InSample,D+14,14.0,14,10330.275223916102,15021.150310176425,S+1:S+14,12388.321363412026,,,556.3213634120257
2013-08-17T00:00:00.000Z,2013-08-16,00:00:00.0,8775.0,10399.23648456078,InSample,D+1,1.0,1,8695.704946930151,12966.212338433046,S+1:S+14,10399.23648456078,,,1624.2364845607808
2013-08-18T00:00:00.000Z,2013-08-16,00:00:00.0,0.0,0.0,InSample,D+2,2.0,2,-1976.6176183904224,2777.5424068184216,S+1:S+14,0.0,,,0.0
2013-08-19T00:00:00.000Z,2013-08-16,00:00:00.0,9629.0,10235.766719883874,InSample,D+3,3.0,3,8334.888104882379,12902.485837330709,S+1:S+14,10235.766719883874,,,606.7667198838735
2013-08-20T00:00:00.000Z,2013-08-16,00:00:00.0,9591.0,9563.455836463629,InSample,D+4,4.0,4,7546.999244043716,12315.55369479274,S+1:S+14,9563.455836463629,,,27.544163536371343
2013-08-21T00:00:00.000Z,2013-08-16,00:00:00.0,10262.0,10582.956198096148,InSample,D+5,5.0,5,8658.262789615468,13144.86829554909,S+1:S+14,10582.956198096148,,,320.956198096148
2013-08-22T00:00:00.000Z,2013-08-16,00:00:00.0,10425.0,10426.288384189686,InSample,D+6,6.0,6,8434.243932707266,13001.394467105403,S+1:S+14,10426.288384189686,,,1.2883841896855301
2013-08-23T00:00:00.000Z,2013-08-16,00:00:00.0,9064.0,10155.397571391144,InSample,D+7,7.0,7,8084.539158317612,12735.400681441455,S+1:S+14,10155.397571391144,,,1091.397571391144
2013-08-24T00:00:00.000Z,2013-08-16,00:00:00.0,9160.0,10167.174077610904,InSample,D+8,8.0,8,8145.664966326334,12875.996401443472,S+1:S+14,10167.174077610904,,,1007.1740776109036
2013-08-25T00:00:00.000Z,2013-08-16,00:00:00.0,0.0,0.0,InSample,D+9,9.0,9,-2005.7501309252425,2642.0962131850547,S+1:S+14,0.0,,,0.0
2013-08-26T00:00:00.000Z,2013-08-16,00:00:00.0,10142.0,17055.065150110586,InSample,D+10,10.0,10,15079.366694589971,19735.491294215837,S+1:S+14,17055.065150110586,,,6913.065150110586
2013-08-27T00:00:00.000Z,2013-08-16,00:00:00.0,15313.0,13710.033733252876,InSample,D+11,11.0,11,11481.840844260529,16565.436326312967,S+1:S+14,13710.033733252876,,,1602.9662667471239
2013-08-28T00:00:00.000Z,2013-08-16,00:00:00.0,14093.0,14817.423759761296,InSample,D+12,12.0,12,12805.568971960363,17609.714608967286,S+1:S+14,14817.423759761296,,,724.4237597612955
2013-08-29T00:00:00.000Z,2013-08-16,00:00:00.0,13902.0,13656.906743639627,InSample,D+13,13.0,13,11663.408236717263,16418.395783151198,S+1:S+14,13656.906743639627,,,245.09325636037283
2013-08-30T00:00:00.000Z,2013-08-16,00:00:00.0,14459.0,11802.444373869928,InSample,D+14,14.0,14,9744.398234374004,14435.273320634326,S+1:S+14,11802.444373869928,,,2656.5556261300717
2013-08-31T00:00:00.000Z,2013-08-30,00:00:00.0,10185.0,10364.147871529623,InSample,D+1,1.0,1,8660.616333898995,12931.12372540189,S+1:S+14,10364.147871529623,,,179.14787152962344
2013-09-01T00:00:00.000Z,2013-08-30,00:00:00.0,0.0,0.0,InSample,D+2,2.0,2,-1976.6176183904224,2777.5424068184216,S+1:S+14,0.0,,,0.0
2013-09-02T00:00:00.000Z,2013-08-30,00:00:00.0,14056.0,10545.157534922322,InSample,D+3,3.0,3,8644.278919920827,13211.876652369156,S+1:S+14,10545.157534922322,,,3510.842465077678
2013-09-03T00:00:00.000Z,2013-08-30,00:00:00.0,13134.0,9724.309792202395,InSample,D+4,4.0,4,7707.853199782483,12476.407650531508,S+1:S+14,9724.309792202395,,,3409.6902077976047
2013-09-04T00:00:00.000Z,2013-08-30,00:00:00.0,12486.0,10828.906353142673,InSample,D+5,5.0,5,8904.212944661993,13390.818450595614,S+1:S+14,10828.906353142673,,,1657.0936468573273
2013-09-05T00:00:00.000Z,2013-08-30,00:00:00.0,10932.0,10671.445376091262,InSample,D+6,6.0,6,8679.400924608843,13246.551459006982,S+1:S+14,10671.445376091262,,,260.554623908738
2013-09-06T00:00:00.000Z,2013-08-30,00:00:00.0,9853.0,9997.380442931057,InSample,D+7,7.0,7,7926.522029857523,12577.383552981366,S+1:S+14,9997.380442931057,,,144.38044293105668
2013-09-07T00:00:00.000Z,2013-08-30,00:00:00.0,10658.0,10145.157063114077,InSample,D+8,8.0,8,8123.6479518295055,12853.979386946645,S+1:S+14,10145.157063114077,,,512.8429368859233
2013-09-08T00:00:00.000Z,2013-08-30,00:00:00.0,0.0,0.0,InSample,D+9,9.0,9,-2005.7501309252425,2642.0962131850547,S+1:S+14,0.0,,,0.0
2013-09-09T00:00:00.000Z,2013-08-30,00:00:00.0,20672.0,18089.474419594822,InSample,D+10,10.0,10,16113.775964074212,20769.900563700077,S+1:S+14,18089.474419594822,,,2582.5255804051776
2013-09-10T00:00:00.000Z,2013-08-30,00:00:00.0,11995.0,14629.787346573585,InSample,D+11,11.0,11,12401.594457581235,17485.189939633674,S+1:S+14,14629.787346573585,,,2634.7873465735847
2013-09-11T00:00:00.000Z,2013-08-30,00:00:00.0,14942.0,14865.019515406704,InSample,D+12,12.0,12,12853.16472760577,17657.31036461269,S+1:S+14,14865.019515406704,,,76.98048459329584
2013-09-12T00:00:00.000Z,2013-08-30,00:00:00.0,13657.0,13917.72363020348,InSample,D+13,13.0,13,11924.225123281114,16679.21266971505,S+1:S+14,13917.72363020348,,,260.72363020347984
2013-09-13T00:00:00.000Z,2013-08-30,00:00:00.0,13417.0,13091.387941164596,InSample,D+14,14.0,14,11033.341801668672,15724.216887928991,S+1:S+14,13091.387941164596,,,325.61205883540424
2013-09-14T00:00:00.000Z,2013-09-13,00:00:00.0,8474.0,10958.711877192016,InSample,D+1,1.0,1,9255.180339561388,13525.687731064285,S+1:S+14,10958.711877192016,,,2484.711877192016
2013-09-15T00:00:00.000Z,2013-09-13,00:00:00.0,0.0,0.0,InSample,D+2,2.0,2,-1976.6176183904224,2777.5424068184216,S+1:S+14,0.0,,,0.0
2013-09-16T00:00:00.000Z,2013-09-13,00:00:00.0,9746.0,11905.994059162833,InSample,D+3,3.0,3,10005.115444161338,14572.713176609668,S+1:S+14,11905.994059162833,,,2159.994059162833
2013-09-17T00:00:00.000Z,2013-09-13,00:00:00.0,9253.0,10842.32044938984,InSample,D+4,4.0,4,8825.863856969929,13594.418307718954,S+1:S+14,10842.32044938984,,,1589.3204493898393
2013-09-18T00:00:00.000Z,2013-09-13,00:00:00.0,10528.0,11090.546687165588,InSample,D+5,5.0,5,9165.853278684908,13652.45878461853,S+1:S+14,11090.546687165588,,,562.5466871655881
2013-09-19T00:00:00.000Z,2013-09-13,00:00:00.0,9392.0,10798.95415800453,InSample,D+6,6.0,6,8806.90970652211,13374.06024092025,S+1:S+14,10798.95415800453,,,1406.9541580045297
2013-09-20T00:00:00.000Z,2013-09-13,00:00:00.0,9552.0,11341.804755540936,InSample,D+7,7.0,7,9270.946342467403,13921.807865591249,S+1:S+14,11341.804755540936,,,1789.8047555409357
2013-09-21T00:00:00.000Z,2013-09-13,00:00:00.0,9196.0,11400.491135384184,InSample,D+8,8.0,8,9378.982024099614,14109.313459216752,S+1:S+14,11400.491135384184,,,2204.4911353841835
2013-09-22T00:00:00.000Z,2013-09-13,00:00:00.0,0.0,8.36368689925871,InSample,D+9,9.0,9,-1997.386444025984,2650.4599000843136,S+1:S+14,8.36368689925871,,,8.36368689925871
2013-09-23T00:00:00.000Z,2013-09-13,00:00:00.0,15902.0,18919.00571128704,InSample,D+10,10.0,10,16943.307255766427,21599.43185539229,S+1:S+14,18919.00571128704,,,3017.005711287042
2013-09-24T00:00:00.000Z,2013-09-13,00:00:00.0,13389.0,15705.655992303102,InSample,D+11,11.0,11,13477.463103310754,18561.058585363196,S+1:S+14,15705.655992303102,,,2316.655992303102
2013-09-25T00:00:00.000Z,2013-09-13,00:00:00.0,12591.0,15432.453158545197,InSample,D+12,12.0,12,13420.598370744265,18224.744007751186,S+1:S+14,15432.453158545197,,,2841.453158545197
2013-09-26T00:00:00.000Z,2013-09-13,00:00:00.0,10749.0,13976.834441726229,InSample,D+13,13.0,13,11983.33593480386,16738.323481237796,S+1:S+14,13976.834441726229,,,3227.8344417262288
2013-09-27T00:00:00.000Z,2013-09-13,00:00:00.0,12279.0,13667.516962304138,InSample,D+14,14.0,14,11609.470822808216,16300.345909068536,S+1:S+14,13667.516962304138,,,1388.5169623041384
2013-09-28T00:00:00.000Z,2013-09-27,00:00:00.0,9802.0,10025.944028606644,InSample,D+1,1.0,1,8322.412490976016,12592.919882478913,S+1:S+14,10025.944028606644,,,223.94402860664377
2013-09-29T00:00:00.000Z,2013-09-27,00:00:00.0,0.0,0.0,InSample,D+2,2.0,2,-1976.6176183904224,2777.5424068184216,S+1:S+14,0.0,,,0.0
2013-09-30T00:00:00.000Z,2013-09-27,00:00:00.0,12098.0,10144.141199527136,InSample,D+3,3.0,3,8243.26258452564,12810.86031697397,S+1:S+14,10144.141199527136,,,1953.8588004728645
2013-10-01T00:00:00.000Z,2013-09-27,00:00:00.0,11897.0,10097.47909881842,InSample,D+4,4.0,4,8081.022506398509,12849.576957147534,S+1:S+14,10097.47909881842,,,1799.5209011815805
2013-10-02T00:00:00.000Z,2013-09-27,00:00:00.0,12911.0,10320.4978567529,InSample,D+5,5.0,5,8395.80444827222,12882.40995420584,S+1:S+14,10320.4978567529,,,2590.5021432471003
2013-10-03T00:00:00.000Z,2013-09-27,00:00:00.0,0.0,0.0,InSample,D+6,6.0,6,-1992.04445148242,2575.106082915719,S+1:S+14,0.0,,,0.0
2013-10-04T00:00:00.000Z,2013-09-27,00:00:00.0,13211.0,11978.62687753223,InSample,D+7,7.0,7,9907.7684644587,14558.629987582544,S+1:S+14,11978.62687753223,,,1232.3731224677704
2013-10-05T00:00:00.000Z,2013-09-27,00:00:00.0,11078.0,10815.2082908829,InSample,D+8,8.0,8,8793.699179598329,13524.030614715466,S+1:S+14,10815.2082908829,,,262.79170911710025
2013-10-06T00:00:00.000Z,2013-09-27,00:00:00.0,0.0,25.79457844899764,InSample,D+9,9.0,9,-1979.955552476245,2667.890791634052,S+1:S+14,25.79457844899764,,,25.79457844899764
2013-10-07T00:00:00.000Z,2013-09-27,00:00:00.0,20114.0,17461.86887769151,InSample,D+10,10.0,10,15486.1704221709,20142.29502179676,S+1:S+14,17461.86887769151,,,2652.1311223084886
2013-10-08T00:00:00.000Z,2013-09-27,00:00:00.0,15166.0,14144.115682062991,InSample,D+11,11.0,11,11915.922793070644,16999.518275123082,S+1:S+14,14144.115682062991,,,1021.8843179370087
2013-10-09T00:00:00.000Z,2013-09-27,00:00:00.0,13476.0,14435.711419783667,InSample,D+12,12.0,12,12423.856631982731,17228.002268989654,S+1:S+14,14435.711419783667,,,959.7114197836672
2013-10-10T00:00:00.000Z,2013-09-27,00:00:00.0,12697.0,13522.052445171576,InSample,D+13,13.0,13,11528.55393824921,16283.541484683145,S+1:S+14,13522.052445171576,,,825.0524451715755
2013-10-11T00:00:00.000Z,2013-09-27,00:00:00.0,11881.0,12456.522529991542,InSample,D+14,14.0,14,10398.476390495618,15089.35147675594,S+1:S+14,12456.522529991542,,,575.5225299915419
2013-10-12T00:00:00.000Z,2013-10-11,00:00:00.0,9896.0,10521.313186457224,InSample,D+1,1.0,1,8817.781648826596,13088.289040329491,S+1:S+14,10521.313186457224,,,625.3131864572242
2013-10-13T00:00:00.000Z,2013-10-11,00:00:00.0,0.0,0.0,InSample,D+2,2.0,2,-1976.6176183904224,2777.5424068184216,S+1:S+14,0.0,,,0.0
2013-10-14T00:00:00.000Z,2013-10-11,00:00:00.0,10901.0,11121.52496727746,InSample,D+3,3.0,3,9220.646352275964,13788.244084724294,S+1:S+14,11121.52496727746,,,220.52496727746075
2013-10-15T00:00:00.000Z,2013-10-11,00:00:00.0,10321.0,10541.524164554936,InSample,D+4,4.0,4,8525.067572135024,13293.622022884048,S+1:S+14,10541.524164554936,,,220.52416455493585
2013-10-16T00:00:00.000Z,2013-10-11,00:00:00.0,10639.0,10774.15581445324,InSample,D+5,5.0,5,8849.462405972561,13336.067911906182,S+1:S+14,10774.15581445324,,,135.15581445323915
2013-10-17T00:00:00.000Z,2013-10-11,00:00:00.0,10515.0,10561.262177000532,InSample,D+6,6.0,6,8569.217725518112,13136.368259916251,S+1:S+14,10561.262177000532,,,46.262177000531665
2013-10-18T00:00:00.000Z,2013-10-11,00:00:00.0,10792.0,11032.759537111877,InSample,D+7,7.0,7,8961.901124038344,13612.762647162188,S+1:S+14,11032.759537111877,,,240.75953711187685
2013-10-19T00:00:00.000Z,2013-10-11,00:00:00.0,10604.0,11126.037046638903,InSample,D+8,8.0,8,9104.527935354332,13834.85937047147,S+1:S+14,11126.037046638903,,,522.0370466389031
2013-10-20T00:00:00.000Z,2013-10-11,00:00:00.0,0.0,16.200008777406083,InSample,D+9,9.0,9,-1989.5501221478364,2658.2962219624605,S+1:S+14,16.200008777406083,,,16.200008777406083
2013-10-21T00:00:00.000Z,2013-10-11,00:00:00.0,16409.0,18273.9075217275,InSample,D+10,10.0,10,16298.209066206886,20954.333665832743,S+1:S+14,18273.9075217275,,,1864.9075217274985
2013-10-22T00:00:00.000Z,2013-10-11,00:00:00.0,12467.0,14932.964750713189,InSample,D+11,11.0,11,12704.77186172084,17788.36734377328,S+1:S+14,14932.964750713189,,,2465.9647507131886
2013-10-23T00:00:00.000Z,2013-10-11,00:00:00.0,13192.0,14991.179369901143,InSample,D+12,12.0,12,12979.324582100213,17783.470219107134,S+1:S+14,14991.179369901143,,,1799.1793699011432
2013-10-24T00:00:00.000Z,2013-10-11,00:00:00.0,12102.0,13774.241224345127,InSample,D+13,13.0,13,11780.742717422763,16535.730263856698,S+1:S+14,13774.241224345127,,,1672.2412243451272
2013-10-25T00:00:00.000Z,2013-10-11,00:00:00.0,10447.0,12062.967176585116,InSample,D+14,14.0,14,10004.921037089192,14695.796123349512,S+1:S+14,12062.967176585116,,,1615.9671765851162
