date_time,traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Smoke,Snow,Squall,Thunderstorm
2016-03-04 11:00:00,5663,0,273.88,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-04 13:00:00,5361,0,272.65,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-04 15:00:00,5960,0,272.95,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-04 17:00:00,5979,0,273.79,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-04 19:00:00,3606,0,273.96,0.3,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-04 21:00:00,3036,0,274.95,0,0,75,0,0,0,0,0,1,0,0,0,0,0
2016-03-04 23:00:00,2540,0,275.36,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-05 01:00:00,710,0,274.48,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-05 03:00:00,400,0,273.48,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-05 05:00:00,671,0,273.02,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-05 07:00:00,2138,0,272.72,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-05 09:00:00,3981,0,272.95,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-05 11:00:00,5265,0,273.35,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-05 13:00:00,4994,0,273.72,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-05 15:00:00,4912,0,275.88,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2016-03-05 17:00:00,4769,0,276.61,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-05 19:00:00,3997,0,274.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-05 21:00:00,3896,0,273.08,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2016-03-05 23:00:00,2296,0,272.21,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 00:00:00,1250,0,271.93,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 01:00:00,984,0,272.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 03:00:00,349,0,272.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 04:00:00,302,0,273.08,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 05:00:00,427,0,273.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 06:00:00,796,0,274,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 08:00:00,1987,0,276.61,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2016-03-06 11:00:00,3902,0,281.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 12:00:00,4443,0,284.48,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 14:00:00,4465,0,285.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 16:00:00,4199,0,286.29,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 18:00:00,3641,0,285.08,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2016-03-06 20:00:00,2457,0,281.15,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2016-03-06 21:00:00,2904,0,279.42,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-06 23:00:00,1028,0,279.31,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-07 00:00:00,668,0,278.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2016-03-07 02:00:00,351,0,278.66,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-07 05:00:00,2783,0,278.73,0,0,40,0,0,0,0,0,1,0,0,0,0,0
2016-03-07 06:00:00,5870,0,278.09,0,0,40,0,0,0,1,0,0,0,0,0,0,0
2016-03-07 07:00:00,6860,0,278.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2016-03-07 09:00:00,4675,0,281.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-07 11:00:00,4557,0,287.29,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2016-03-07 12:00:00,4859,0,290.15,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2016-03-07 15:00:00,5579,0,290.08,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-07 17:00:00,6053,0,289.29,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-07 19:00:00,2973,0,287.87,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-07 21:00:00,2030,0,286.79,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-07 23:00:00,917,0,286.51,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-08 00:00:00,529,0,286.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-08 02:00:00,248,0,285.36,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-08 04:00:00,903,0,285.15,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2016-03-08 06:00:00,5774,0,285.94,0,0,75,0,0,0,0,0,1,0,0,0,0,0
2016-03-08 08:00:00,6003,0,286.68,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-08 10:00:00,4406,0,289.29,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2016-03-08 12:00:00,4780,0,291.5,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-08 14:00:00,5349,0,293.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-08 16:00:00,6953,0,292.46,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2016-03-08 18:00:00,4778,0,285.16,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-08 20:00:00,2713,0,281.61,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-08 22:00:00,1566,0,279.37,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-09 00:00:00,559,0,277.75,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-09 02:00:00,279,0,276.65,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-09 04:00:00,881,0,275.93,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-09 06:00:00,5735,0,275.35,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-09 08:00:00,6115,0,275.43,0,0,90,0,0,1,0,0,0,0,0,0,0,0
2016-03-09 10:00:00,4598,0,276.01,0,0,90,0,0,1,0,0,0,0,0,0,0,0
2016-03-09 12:00:00,5099,0,276.79,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-09 14:00:00,5347,0,277.79,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-09 16:00:00,6843,0,278.01,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-09 18:00:00,4639,0,276.94,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-09 20:00:00,2653,0,276.44,0,0,90,0,0,1,0,0,0,0,0,0,0,0
2016-03-09 22:00:00,1671,0,276,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-10 00:00:00,585,0,275.72,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-10 02:00:00,280,0,274.82,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-10 04:00:00,896,0,274.35,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-10 06:00:00,5764,0,274.08,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-10 08:00:00,6009,0,273.82,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-10 10:00:00,4489,0,274.42,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-10 12:00:00,5247,0,275.65,0,0,90,0,0,0,0,1,0,0,0,0,0,0
2016-03-10 13:00:00,5188,0,277.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-10 14:00:00,5640,0,278.72,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-10 16:00:00,6823,0,280.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-10 18:00:00,4794,0,280.88,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-10 20:00:00,2875,0,275.65,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2016-03-10 22:00:00,2754,0,273.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-10 23:00:00,1210,0,271.93,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-11 00:00:00,710,0,271.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-11 01:00:00,441,0,271.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-11 03:00:00,375,0,270.82,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-11 05:00:00,2545,0,270.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-11 06:00:00,5400,0,271.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-11 07:00:00,6690,0,272.72,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-11 09:00:00,4996,0,275.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-11 11:00:00,5434,0,280.92,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-11 12:00:00,5731,0,285.79,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-11 14:00:00,5835,0,288.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-11 16:00:00,6562,0,290.58,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-11 18:00:00,5074,0,290.51,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-11 20:00:00,3086,0,287.15,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2016-03-11 22:00:00,2694,0,286.36,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-11 23:00:00,2084,0,285.65,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 01:00:00,863,0,285.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 02:00:00,652,0,283.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 03:00:00,439,0,283.29,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 05:00:00,789,0,282.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 07:00:00,2444,0,279.96,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 08:00:00,3792,0,283.64,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 10:00:00,4679,0,288.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 12:00:00,5506,0,290.93,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 13:00:00,5126,0,292.14,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2016-03-12 14:00:00,5193,0,292.62,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 16:00:00,5361,0,293.65,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 18:00:00,4836,0,291.15,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2016-03-12 20:00:00,3373,0,286.82,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 21:00:00,3261,0,283.87,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 22:00:00,3505,0,282.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-12 23:00:00,2421,0,283.46,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-13 00:00:00,1851,0,282.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-13 01:00:00,999,0,282.29,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-13 04:00:00,451,0,282.15,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2016-03-13 05:00:00,469,0,282.15,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016-03-13 07:00:00,1091,0,281.55,0,0,40,0,0,0,0,0,0,1,0,0,0,0
2016-03-13 08:00:00,1693,0,281.62,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2016-03-13 09:00:00,2401,0,282.58,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-13 10:00:00,3301,0,283.61,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-13 11:00:00,3608,0,284.37,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-13 12:00:00,4257,0,284.93,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-13 13:00:00,4647,0,285.15,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-13 15:00:00,4370,0,285.28,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-13 17:00:00,4218,0,284.82,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-13 19:00:00,3065,0,284.62,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-13 21:00:00,2377,0,284.15,0,0,90,0,0,1,0,0,0,0,0,0,0,0
2016-03-13 22:00:00,1943,0,283.72,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2016-03-14 00:00:00,676,0,283.43,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-14 02:00:00,351,0,283.08,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-14 04:00:00,942,0,282.5,0,0,90,0,0,1,0,0,0,0,0,0,0,0
2016-03-14 05:00:00,2776,0,282.22,0,0,90,0,0,1,0,0,0,0,0,0,0,0
2016-03-14 08:00:00,5969,0,281.93,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-14 09:00:00,4844,0,282.36,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-14 10:00:00,4196,0,282.86,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-14 12:00:00,4659,0,283.65,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-14 13:00:00,4820,0,284.84,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-14 15:00:00,5721,0,285.94,0,0,90,0,0,0,0,1,0,0,0,0,0,0
2016-03-14 17:00:00,6372,0,286.87,0,0,90,0,0,0,0,1,0,0,0,0,0,0
2016-03-14 19:00:00,3197,0,286.38,0,0,90,0,0,0,0,1,0,0,0,0,0,0
2016-03-14 21:00:00,2160,0,285.79,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-14 23:00:00,1034,0,285.22,0,0,75,0,0,0,0,0,1,0,0,0,0,0
2016-03-15 00:00:00,598,0,284.86,0,0,40,0,0,0,0,0,1,0,0,0,0,0
2016-03-15 01:00:00,357,0,284.93,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-15 03:00:00,335,0,285.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-03-15 05:00:00,2683,0,285.08,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-15 06:00:00,5375,0,284.86,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-15 08:00:00,5771,0,284.36,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-15 09:00:00,5214,0,284.36,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-15 10:00:00,4516,0,284.58,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-15 11:00:00,4584,0,284.48,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-15 12:00:00,5085,0,284.74,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-15 13:00:00,5185,0,284.68,0,0,90,0,0,1,0,0,0,0,0,0,0,0
2016-03-15 16:00:00,6503,0,284.8,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-15 18:00:00,4460,0,283.51,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-15 20:00:00,2831,0,282.58,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2016-03-15 21:00:00,2458,0,282.01,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-15 22:00:00,1776,0,281.79,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-15 23:00:00,1002,0,281.22,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-16 00:00:00,621,0,280.79,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-16 01:00:00,400,0,280.36,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-16 02:00:00,245,0,279.72,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-16 04:00:00,876,0,279.22,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-16 05:00:00,2704,0,278.22,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-16 06:00:00,5656,0,278.29,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2016-03-16 07:00:00,6712,0,278.02,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-16 09:00:00,5422,0,277.66,0,0,90,0,0,1,0,0,0,0,0,0,0,0
2016-03-16 10:00:00,4536,0,278.43,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-16 11:00:00,4980,0,278.65,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2016-03-16 12:00:00,5059,0,279.5,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-16 13:00:00,5170,0,280.8,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2016-03-16 16:00:00,6976,0,280.44,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-16 18:00:00,4827,0,279.8,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-16 20:00:00,3156,0,279.29,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-16 21:00:00,2722,0,278.51,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-16 22:00:00,1748,0,278.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-16 23:00:00,1144,0,278.36,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-17 00:00:00,634,0,278,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-17 01:00:00,419,0,277.43,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-17 02:00:00,267,0,276.49,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-17 03:00:00,337,0,275.82,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-17 04:00:00,887,0,275.22,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-17 05:00:00,2651,0,274.86,0,0,40,0,0,0,0,0,0,0,0,1,0,0
2016-03-17 06:00:00,5580,0,275.01,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-17 07:00:00,6613,0,274.61,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-17 08:00:00,6104,0,274.86,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-17 09:00:00,5283,0,276.22,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-17 11:00:00,4942,0,277.36,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-17 12:00:00,5142,0,277.38,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-17 13:00:00,5501,0,277.22,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-17 14:00:00,5948,0,277.15,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-17 16:00:00,6694,0,276.94,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-17 17:00:00,6253,0,276.03,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-17 18:00:00,4652,0,276.07,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-17 19:00:00,3434,0,275.58,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-17 20:00:00,3239,0,275.31,0,0,75,0,0,0,0,0,0,0,0,1,0,0
2016-03-17 21:00:00,2916,0,275.15,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-17 22:00:00,2574,0,274.55,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-17 23:00:00,1450,0,274.08,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-18 00:00:00,632,0,273.55,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-18 01:00:00,404,0,273.36,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-18 02:00:00,290,0,273.39,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-18 03:00:00,348,0,273.35,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-18 04:00:00,900,0,273.28,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-18 05:00:00,2577,0,273.08,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-18 06:00:00,5192,0,272.95,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-18 07:00:00,6111,0,272.69,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-18 08:00:00,5414,0,272.51,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-18 10:00:00,4796,0,273.61,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-18 11:00:00,5219,0,273.58,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-18 12:00:00,5695,0,274.15,0,0,36,0,0,0,0,0,0,0,0,1,0,0
2016-03-18 13:00:00,5490,0,274.49,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-18 15:00:00,6218,0,274.69,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-18 17:00:00,5954,0,274.75,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2016-03-18 18:00:00,4836,0,274.37,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-18 21:00:00,2913,0,273.58,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-18 22:00:00,3203,0,272.8,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-18 23:00:00,1774,0,272.44,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 00:00:00,1155,0,271.51,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 01:00:00,669,0,271.22,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 02:00:00,586,0,271.15,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 03:00:00,385,0,270.68,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 04:00:00,360,0,270.55,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 05:00:00,689,0,270.37,0,0,90,0,0,0,0,0,1,0,0,0,0,0
2016-03-19 07:00:00,1941,0,270.62,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 08:00:00,3125,0,270.79,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 09:00:00,3637,0,271.35,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 10:00:00,4302,0,271.95,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 11:00:00,4717,0,272.55,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 12:00:00,5108,0,273.95,0,0,90,0,0,0,0,0,0,0,0,1,0,0
2016-03-19 13:00:00,4806,0,274.82,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-19 14:00:00,4793,0,276.02,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-19 16:00:00,6371,0,276.82,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-19 18:00:00,4256,0,277.44,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2016-03-19 19:00:00,3626,0,276.22,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-19 23:00:00,2021,0,273.51,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-20 02:00:00,975,0,271.41,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-20 05:00:00,606,0,269.79,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-20 06:00:00,943,0,270.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-20 08:00:00,2093,0,269.94,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-20 09:00:00,2858,0,273.01,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-20 10:00:00,3608,0,274.58,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-20 11:00:00,3917,0,275.95,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-20 13:00:00,4757,0,277.07,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2016-03-20 14:00:00,4760,0,277.95,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2016-03-20 17:00:00,4356,0,278.68,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2016-03-20 19:00:00,3470,0,278.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-20 20:00:00,2721,0,275.58,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-20 21:00:00,2040,0,274.41,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-20 23:00:00,992,0,273.79,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 00:00:00,591,0,272.62,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 01:00:00,353,0,271.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 02:00:00,304,0,271.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 03:00:00,318,0,270.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 04:00:00,858,0,270.68,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 06:00:00,5468,0,269.62,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 07:00:00,6536,0,269.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 08:00:00,5884,0,271.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 10:00:00,4258,0,275.69,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 11:00:00,4535,0,276.94,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 13:00:00,4843,0,278.84,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-21 14:00:00,5260,0,281.51,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2016-03-21 15:00:00,5832,0,282.43,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 17:00:00,6321,0,283.51,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 19:00:00,3282,0,283.44,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 21:00:00,2178,0,281.46,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2016-03-21 22:00:00,1520,0,279.55,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-21 23:00:00,951,0,279.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-22 00:00:00,536,0,278.58,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-22 01:00:00,383,0,278.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-22 02:00:00,288,0,278.29,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-22 04:00:00,884,0,277.48,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2016-03-22 06:00:00,5649,0,276.93,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-22 08:00:00,6137,0,276.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016-03-22 09:00:00,5252,0,278.08,0,0,40,0,1,0,0,0,0,0,0,0,0,0
