timestamp,_automl_dummy_grain_col,predicted,P_Forecast_Total_Load,P_Forecast_Zonal_Load,Price,datetime_from,sample,MAE
2013-02-15 17:00:00,_automl_dummy_grain_col,85.49008681150245,19646,6595,82.05,2013-02-15,18,3.4400868115024537
2013-02-15 18:00:00,_automl_dummy_grain_col,86.11587597694562,20522,6662,83.04,2013-02-15,19,3.0758759769456105
2013-02-15 19:00:00,_automl_dummy_grain_col,82.68265766109559,20163,6484,77.07,2013-02-15,20,5.6126576610955965
2013-02-15 20:00:00,_automl_dummy_grain_col,79.97917100672217,19606,6267,63.54,2013-02-15,21,16.43917100672217
2013-02-15 21:00:00,_automl_dummy_grain_col,74.34917999685588,18846,6038,59.28,2013-02-15,22,15.06917999685588
2013-02-15 22:00:00,_automl_dummy_grain_col,68.92250714149255,17765,5754,56.27,2013-02-15,23,12.652507141492542
2013-02-15 23:00:00,_automl_dummy_grain_col,61.91847845615112,16490,5377,50.1,2013-02-15,24,11.81847845615112
2013-02-16 00:00:00,_automl_dummy_grain_col,63.11070587004318,15493,4961,66.64,2013-02-16,1,3.529294129956817
2013-02-16 01:00:00,_automl_dummy_grain_col,57.730418977895475,14997,4778,55.24,2013-02-16,2,2.490418977895473
2013-02-16 02:00:00,_automl_dummy_grain_col,53.17653412172982,14699,4655,49.48,2013-02-16,3,3.696534121729826
2013-02-16 03:00:00,_automl_dummy_grain_col,51.77061105542432,14543,4594,48.15,2013-02-16,4,3.6206110554243196
2013-02-16 04:00:00,_automl_dummy_grain_col,51.12412269597946,14271,4505,48.13,2013-02-16,5,2.9941226959794562
2013-02-16 05:00:00,_automl_dummy_grain_col,53.522128413273876,14399,4478,49.08,2013-02-16,6,4.442128413273878
2013-02-16 06:00:00,_automl_dummy_grain_col,60.69222045517058,15057,4595,62.63,2013-02-16,7,1.937779544829425
2013-02-16 07:00:00,_automl_dummy_grain_col,66.38429707109924,16054,4888,53.95,2013-02-16,8,12.434297071099238
2013-02-16 08:00:00,_automl_dummy_grain_col,69.1580917338096,16967,5205,60.79,2013-02-16,9,8.3680917338096
2013-02-16 09:00:00,_automl_dummy_grain_col,73.1622552610214,17636,5479,69.0,2013-02-16,10,4.1622552610214
2013-02-16 10:00:00,_automl_dummy_grain_col,74.18154301363893,17999,5666,93.85,2013-02-16,11,19.668456986361065
2013-02-16 11:00:00,_automl_dummy_grain_col,72.63843370873899,18060,5751,85.59,2013-02-16,12,12.951566291261017
2013-02-16 12:00:00,_automl_dummy_grain_col,69.92894553511938,17939,5761,85.76,2013-02-16,13,15.831054464880623
2013-02-16 13:00:00,_automl_dummy_grain_col,67.39672260173379,17754,5736,80.65,2013-02-16,14,13.25327739826622
2013-02-16 14:00:00,_automl_dummy_grain_col,65.11224038048147,17558,5688,69.0,2013-02-16,15,3.8877596195185333
2013-02-16 15:00:00,_automl_dummy_grain_col,66.33760732347278,17472,5657,65.82,2013-02-16,16,0.517607323472788
2013-02-16 16:00:00,_automl_dummy_grain_col,71.8340271133168,17755,5696,60.26,2013-02-16,17,11.574027113316795
2013-02-16 17:00:00,_automl_dummy_grain_col,84.90116410858842,18686,5921,105.8,2013-02-16,18,20.89883589141158
2013-02-16 18:00:00,_automl_dummy_grain_col,85.65129355037693,19759,6126,108.37,2013-02-16,19,22.71870644962307
2013-02-16 19:00:00,_automl_dummy_grain_col,82.36801605300236,19595,6077,86.51,2013-02-16,20,4.141983946997641
2013-02-16 20:00:00,_automl_dummy_grain_col,79.8387880938011,19234,5983,92.61,2013-02-16,21,12.7712119061989
2013-02-16 21:00:00,_automl_dummy_grain_col,74.54356176819729,18708,5865,78.28,2013-02-16,22,3.7364382318027083
2013-02-16 22:00:00,_automl_dummy_grain_col,69.58690290566437,17925,5710,68.04,2013-02-16,23,1.5469029056643677
2013-02-16 23:00:00,_automl_dummy_grain_col,63.005962680337774,16942,5470,63.63,2013-02-16,24,0.6240373196622286
2013-02-17 00:00:00,_automl_dummy_grain_col,64.14214944330625,16043,5156,69.63,2013-02-17,1,5.487850556693743
2013-02-17 01:00:00,_automl_dummy_grain_col,58.92353658514634,15574,4951,66.38,2013-02-17,2,7.456463414853658
2013-02-17 02:00:00,_automl_dummy_grain_col,54.421165747849436,15263,4802,57.85,2013-02-17,3,3.4288342521505655
2013-02-17 03:00:00,_automl_dummy_grain_col,53.08531804615877,15125,4737,55.38,2013-02-17,4,2.294681953841234
2013-02-17 04:00:00,_automl_dummy_grain_col,52.317209376231155,14815,4649,56.66,2013-02-17,5,4.342790623768842
2013-02-17 05:00:00,_automl_dummy_grain_col,54.38897967261391,14780,4571,57.57,2013-02-17,6,3.1810203273860935
2013-02-17 06:00:00,_automl_dummy_grain_col,60.816681496892976,15066,4571,69.75,2013-02-17,7,8.933318503107024
2013-02-17 07:00:00,_automl_dummy_grain_col,66.01699157416127,15758,4735,82.29,2013-02-17,8,16.27300842583874
2013-02-17 08:00:00,_automl_dummy_grain_col,68.85361500356903,16615,4985,75.26,2013-02-17,9,6.4063849964309725
2013-02-17 09:00:00,_automl_dummy_grain_col,73.0664090245834,17350,5258,81.61,2013-02-17,10,8.543590975416606
2013-02-17 10:00:00,_automl_dummy_grain_col,74.36637302426712,17842,5479,99.91,2013-02-17,11,25.543626975732877
2013-02-17 11:00:00,_automl_dummy_grain_col,73.09473206732788,18037,5605,109.73,2013-02-17,12,36.63526793267212
2013-02-17 12:00:00,_automl_dummy_grain_col,70.57719973687684,18021,5653,102.07,2013-02-17,13,31.492800263123158
2013-02-17 13:00:00,_automl_dummy_grain_col,68.10040067265848,17880,5651,93.69,2013-02-17,14,25.589599327341517
2013-02-17 14:00:00,_automl_dummy_grain_col,65.91077017486134,17735,5621,85.73,2013-02-17,15,19.819229825138663
2013-02-17 15:00:00,_automl_dummy_grain_col,67.27224153670952,17711,5606,82.14,2013-02-17,16,14.867758463290485
2013-02-17 16:00:00,_automl_dummy_grain_col,72.9091559173909,18054,5658,102.01,2013-02-17,17,29.1008440826091
2013-02-17 17:00:00,_automl_dummy_grain_col,86.16790489422338,19066,5900,128.9,2013-02-17,18,42.73209510577662
2013-02-17 18:00:00,_automl_dummy_grain_col,87.24136056444907,20284,6141,153.92,2013-02-17,19,66.67863943555092
2013-02-17 19:00:00,_automl_dummy_grain_col,84.13441768397063,20245,6152,137.54,2013-02-17,20,53.40558231602937
2013-02-17 20:00:00,_automl_dummy_grain_col,81.5589519151692,19926,6108,132.07,2013-02-17,21,50.51104808483079
2013-02-17 21:00:00,_automl_dummy_grain_col,75.90915690858338,19295,5998,111.94,2013-02-17,22,36.030843091416614
2013-02-17 22:00:00,_automl_dummy_grain_col,70.69497163078351,18395,5813,91.96,2013-02-17,23,21.26502836921648
2013-02-17 23:00:00,_automl_dummy_grain_col,64.11551238496294,17392,5555,87.44,2013-02-17,24,23.324487615037057
2013-02-18 00:00:00,_automl_dummy_grain_col,65.21714178730603,16425,5191,142.19,2013-02-18,1,76.97285821269396
2013-02-18 01:00:00,_automl_dummy_grain_col,59.755455695254106,15830,4944,61.44,2013-02-18,2,1.6845443047458915
2013-02-18 02:00:00,_automl_dummy_grain_col,55.19937120936781,15471,4768,52.96,2013-02-18,3,2.2393712093678104
2013-02-18 03:00:00,_automl_dummy_grain_col,54.1398623493004,15406,4689,54.26,2013-02-18,4,0.12013765069959703
2013-02-18 04:00:00,_automl_dummy_grain_col,54.95220093389222,15732,4713,55.51,2013-02-18,5,0.5577990661077763
2013-02-18 05:00:00,_automl_dummy_grain_col,58.186311474361126,16327,4860,70.0,2013-02-18,6,11.813688525638874
2013-02-18 06:00:00,_automl_dummy_grain_col,65.90496028305554,17306,5104,115.14,2013-02-18,7,49.235039716944456
2013-02-18 07:00:00,_automl_dummy_grain_col,70.9756720496314,18020,5324,142.37,2013-02-18,8,71.3943279503686
2013-02-18 08:00:00,_automl_dummy_grain_col,73.37109140334422,18801,5632,138.93,2013-02-18,9,65.55890859665578
2013-02-18 09:00:00,_automl_dummy_grain_col,77.24015116952317,19447,5924,150.0,2013-02-18,10,72.75984883047683
2013-02-18 10:00:00,_automl_dummy_grain_col,78.21246062278753,19862,6170,139.84,2013-02-18,11,61.62753937721247
2013-02-18 11:00:00,_automl_dummy_grain_col,76.50961674554944,19908,6287,130.97,2013-02-18,12,54.46038325445056
2013-02-18 12:00:00,_automl_dummy_grain_col,73.68965562220224,19756,6301,128.4,2013-02-18,13,54.71034437779777
2013-02-18 13:00:00,_automl_dummy_grain_col,70.960033249306,19487,6258,132.34,2013-02-18,14,61.37996675069401
2013-02-18 14:00:00,_automl_dummy_grain_col,68.43476111741903,19201,6199,125.57,2013-02-18,15,57.135238882580964
2013-02-18 15:00:00,_automl_dummy_grain_col,69.36930511041297,19018,6165,120.59,2013-02-18,16,51.22069488958704
2013-02-18 16:00:00,_automl_dummy_grain_col,74.5159430194008,19160,6179,135.0,2013-02-18,17,60.484056980599206
2013-02-18 17:00:00,_automl_dummy_grain_col,87.54903390272825,19997,6331,155.36,2013-02-18,18,67.81096609727176
2013-02-18 18:00:00,_automl_dummy_grain_col,88.70045924424171,21198,6535,158.41,2013-02-18,19,69.70954075575828
2013-02-18 19:00:00,_automl_dummy_grain_col,85.39314587777982,20991,6455,144.73,2013-02-18,20,59.336854122220174
2013-02-18 20:00:00,_automl_dummy_grain_col,82.46920273309398,20437,6303,137.74,2013-02-18,21,55.27079726690603
2013-02-18 21:00:00,_automl_dummy_grain_col,76.3452637297682,19559,6110,131.24,2013-02-18,22,54.8947362702318
2013-02-18 22:00:00,_automl_dummy_grain_col,70.54751492986234,18362,5829,115.65,2013-02-18,23,45.10248507013766
2013-02-18 23:00:00,_automl_dummy_grain_col,63.58978590811939,17111,5460,79.63,2013-02-18,24,16.040214091880607
2013-02-19 00:00:00,_automl_dummy_grain_col,65.25165252623499,16355,5123,65.7,2013-02-19,1,0.4483474737650113
2013-02-19 01:00:00,_automl_dummy_grain_col,59.62050362659746,15652,4829,57.0,2013-02-19,2,2.6205036265974613
2013-02-19 02:00:00,_automl_dummy_grain_col,54.93604164145378,15246,4648,50.99,2013-02-19,3,3.9460416414537747
2013-02-19 03:00:00,_automl_dummy_grain_col,53.661687274489545,15113,4570,50.07,2013-02-19,4,3.5916872744895443
2013-02-19 04:00:00,_automl_dummy_grain_col,54.43998883459794,15469,4630,52.91,2013-02-19,5,1.529988834597944
2013-02-19 05:00:00,_automl_dummy_grain_col,58.13829498294829,16326,4876,65.0,2013-02-19,6,6.861705017051712
2013-02-19 06:00:00,_automl_dummy_grain_col,66.91839377371366,17956,5392,106.32,2013-02-19,7,39.40160622628633
2013-02-19 07:00:00,_automl_dummy_grain_col,72.30683896023262,19134,5930,132.05,2013-02-19,8,59.74316103976739
2013-02-19 08:00:00,_automl_dummy_grain_col,73.7725498411331,19700,6312,131.38,2013-02-19,9,57.6074501588669
2013-02-19 09:00:00,_automl_dummy_grain_col,76.82749565850007,20026,6553,129.84,2013-02-19,10,53.012504341499934
2013-02-19 10:00:00,_automl_dummy_grain_col,77.44360081628055,20191,6680,130.94,2013-02-19,11,53.49639918371945
2013-02-19 11:00:00,_automl_dummy_grain_col,75.66491595601624,20125,6720,124.53,2013-02-19,12,48.86508404398376
2013-02-19 12:00:00,_automl_dummy_grain_col,72.88244322530733,19968,6719,118.8,2013-02-19,13,45.91755677469267
2013-02-19 13:00:00,_automl_dummy_grain_col,70.43808558553044,19809,6692,117.93,2013-02-19,14,47.49191441446956
2013-02-19 14:00:00,_automl_dummy_grain_col,68.13989067265621,19612,6647,109.86,2013-02-19,15,41.72010932734379
2013-02-19 15:00:00,_automl_dummy_grain_col,69.35853135387204,19550,6639,109.84,2013-02-19,16,40.481468646127965
2013-02-19 16:00:00,_automl_dummy_grain_col,74.60549550965628,19755,6680,117.67,2013-02-19,17,43.06450449034372
2013-02-19 17:00:00,_automl_dummy_grain_col,87.24278685613845,20385,6762,134.67,2013-02-19,18,47.427213143861536
2013-02-19 18:00:00,_automl_dummy_grain_col,88.0460168293769,21309,6821,135.88,2013-02-19,19,47.8339831706231
2013-02-19 19:00:00,_automl_dummy_grain_col,84.89036725404593,21078,6677,129.62,2013-02-19,20,44.72963274595408
2013-02-19 20:00:00,_automl_dummy_grain_col,81.96733198618661,20464,6472,131.0,2013-02-19,21,49.03266801381339
2013-02-19 21:00:00,_automl_dummy_grain_col,75.74665456429356,19465,6200,108.51,2013-02-19,22,32.76334543570644
2013-02-19 22:00:00,_automl_dummy_grain_col,69.83469035143511,18130,5830,127.0,2013-02-19,23,57.165309648564886
2013-02-19 23:00:00,_automl_dummy_grain_col,62.8849084029027,16786,5377,101.64,2013-02-19,24,38.7550915970973
2013-02-20 00:00:00,_automl_dummy_grain_col,64.12243482256925,15774,4935,56.33,2013-02-20,1,7.792434822569248
2013-02-20 01:00:00,_automl_dummy_grain_col,58.89523993452095,15292,4721,49.64,2013-02-20,2,9.25523993452095
2013-02-20 02:00:00,_automl_dummy_grain_col,54.38517310462374,14999,4590,45.01,2013-02-20,3,9.375173104623741
2013-02-20 03:00:00,_automl_dummy_grain_col,53.140840378769305,14895,4529,42.15,2013-02-20,4,10.990840378769306
2013-02-20 04:00:00,_automl_dummy_grain_col,53.59196771414036,15115,4562,44.93,2013-02-20,5,8.66196771414036
2013-02-20 05:00:00,_automl_dummy_grain_col,57.55110609837746,16073,4823,56.64,2013-02-20,6,0.9111060983774593
2013-02-20 06:00:00,_automl_dummy_grain_col,66.49162718469641,17766,5349,97.2,2013-02-20,7,30.70837281530359
2013-02-20 07:00:00,_automl_dummy_grain_col,72.08884841255299,19051,5922,124.0,2013-02-20,8,51.91115158744701
2013-02-20 08:00:00,_automl_dummy_grain_col,73.78357597411585,19718,6328,132.35,2013-02-20,9,58.566424025884146
2013-02-20 09:00:00,_automl_dummy_grain_col,77.07095891330088,20137,6585,140.72,2013-02-20,10,63.649041086699114
2013-02-20 10:00:00,_automl_dummy_grain_col,77.84298157411851,20359,6718,140.02,2013-02-20,11,62.1770184258815
2013-02-20 11:00:00,_automl_dummy_grain_col,76.29222904315584,20380,6770,137.12,2013-02-20,12,60.82777095684416
2013-02-20 12:00:00,_automl_dummy_grain_col,73.67596606595032,20289,6780,132.3,2013-02-20,13,58.62403393404969
2013-02-20 13:00:00,_automl_dummy_grain_col,71.35291580204763,20177,6760,128.88,2013-02-20,14,57.52708419795236
2013-02-20 14:00:00,_automl_dummy_grain_col,69.1654230799728,20027,6725,119.2,2013-02-20,15,50.034576920027206
2013-02-20 15:00:00,_automl_dummy_grain_col,70.4659432827749,20005,6729,123.37,2013-02-20,16,52.9040567172251
2013-02-20 16:00:00,_automl_dummy_grain_col,75.7620016740962,20244,6786,128.11,2013-02-20,17,52.347998325903816
2013-02-20 17:00:00,_automl_dummy_grain_col,88.47624019450375,20909,6877,148.0,2013-02-20,18,59.523759805496255
2013-02-20 18:00:00,_automl_dummy_grain_col,89.38244543894213,21865,6935,145.0,2013-02-20,19,55.61755456105787
2013-02-20 19:00:00,_automl_dummy_grain_col,86.29290861138995,21653,6789,140.42,2013-02-20,20,54.12709138861004
2013-02-20 20:00:00,_automl_dummy_grain_col,83.44456812119779,21071,6591,129.98,2013-02-20,21,46.5354318788022
2013-02-20 21:00:00,_automl_dummy_grain_col,77.33128706948436,20135,6344,111.21,2013-02-20,22,33.87871293051563
2013-02-20 22:00:00,_automl_dummy_grain_col,71.44763427715785,18833,5995,104.52,2013-02-20,23,33.07236572284215
2013-02-20 23:00:00,_automl_dummy_grain_col,64.43208344245438,17494,5565,70.89,2013-02-20,24,6.457916557545616
2013-02-21 00:00:00,_automl_dummy_grain_col,65.60224537590794,16499,5157,80.85,2013-02-21,1,15.247754624092053
2013-02-21 01:00:00,_automl_dummy_grain_col,60.25425436066664,15944,4913,65.13,2013-02-21,2,4.875745639333353
2013-02-21 02:00:00,_automl_dummy_grain_col,55.719098237320544,15627,4768,61.03,2013-02-21,3,5.310901762679457
2013-02-21 03:00:00,_automl_dummy_grain_col,54.518155982590095,15529,4700,59.55,2013-02-21,4,5.031844017409902
2013-02-21 04:00:00,_automl_dummy_grain_col,55.20944735937868,15857,4760,61.84,2013-02-21,5,6.630552640621325
2013-02-21 05:00:00,_automl_dummy_grain_col,59.18466545203183,16827,5027,75.15,2013-02-21,6,15.965334547968176
2013-02-21 06:00:00,_automl_dummy_grain_col,68.3201043405314,18585,5555,120.86,2013-02-21,7,52.5398956594686
2013-02-21 07:00:00,_automl_dummy_grain_col,73.77426564668384,19816,6121,120.76,2013-02-21,8,46.98573435331616
2013-02-21 08:00:00,_automl_dummy_grain_col,75.29035342855475,20413,6516,129.46,2013-02-21,9,54.169646571445256
2013-02-21 09:00:00,_automl_dummy_grain_col,78.36149357487368,20759,6770,127.75,2013-02-21,10,49.38850642512632
2013-02-21 10:00:00,_automl_dummy_grain_col,78.85147362965499,20880,6894,136.0,2013-02-21,11,57.14852637034501
2013-02-21 11:00:00,_automl_dummy_grain_col,77.05767879179946,20808,6933,125.55,2013-02-21,12,48.492321208200536
2013-02-21 12:00:00,_automl_dummy_grain_col,74.23170096943066,20637,6932,122.84,2013-02-21,13,48.60829903056934
2013-02-21 13:00:00,_automl_dummy_grain_col,71.80416352782284,20480,6902,116.68,2013-02-21,14,44.87583647217717
2013-02-21 14:00:00,_automl_dummy_grain_col,69.52632387480925,20285,6853,111.92,2013-02-21,15,42.39367612519075
2013-02-21 15:00:00,_automl_dummy_grain_col,70.70006217839588,20204,6841,111.84,2013-02-21,16,41.13993782160412
2013-02-21 16:00:00,_automl_dummy_grain_col,75.89858889485934,20390,6879,121.0,2013-02-21,17,45.101411105140656
2013-02-21 17:00:00,_automl_dummy_grain_col,88.59791575174832,21032,6954,152.62,2013-02-21,18,64.02208424825169
2013-02-21 18:00:00,_automl_dummy_grain_col,89.72692266375482,22087,7036,156.15,2013-02-21,19,66.42307733624519
2013-02-21 19:00:00,_automl_dummy_grain_col,86.71293572415871,21905,6895,146.41,2013-02-21,20,59.697064275841285
2013-02-21 20:00:00,_automl_dummy_grain_col,83.84754579472566,21305,6686,135.04,2013-02-21,21,51.19245420527433
2013-02-21 21:00:00,_automl_dummy_grain_col,77.63448067189618,20313,6418,121.6,2013-02-21,22,43.96551932810381
2013-02-21 22:00:00,_automl_dummy_grain_col,71.5796857784054,18940,6055,107.25,2013-02-21,23,35.670314221594595
2013-02-21 23:00:00,_automl_dummy_grain_col,64.43607037905309,17545,5612,87.93,2013-02-21,24,23.493929620946915
2013-02-22 00:00:00,_automl_dummy_grain_col,65.82484212216688,16634,5216,79.71,2013-02-22,1,13.885157877833109
2013-02-22 01:00:00,_automl_dummy_grain_col,60.18665402614533,15964,4953,76.23,2013-02-22,2,16.043345973854677
2013-02-22 02:00:00,_automl_dummy_grain_col,55.51570641855093,15576,4784,74.27,2013-02-22,3,18.75429358144907
2013-02-22 03:00:00,_automl_dummy_grain_col,54.18840981974949,15418,4699,73.46,2013-02-22,4,19.271590180250506
2013-02-22 04:00:00,_automl_dummy_grain_col,54.799844830138206,15693,4735,75.81,2013-02-22,5,21.010155169861797
2013-02-22 05:00:00,_automl_dummy_grain_col,58.59459830198568,16589,4988,75.86,2013-02-22,6,17.265401698014323
2013-02-22 06:00:00,_automl_dummy_grain_col,67.63732324275237,18291,5493,107.28,2013-02-22,7,39.64267675724763
2013-02-22 07:00:00,_automl_dummy_grain_col,73.0817035471198,19487,6031,105.15,2013-02-22,8,32.068296452880205
2013-02-22 08:00:00,_automl_dummy_grain_col,74.63069123557581,20098,6429,115.36,2013-02-22,9,40.72930876442419
2013-02-22 09:00:00,_automl_dummy_grain_col,77.54486045449602,20406,6694,117.54,2013-02-22,10,39.99513954550399
2013-02-22 10:00:00,_automl_dummy_grain_col,77.89671293523406,20478,6814,119.47,2013-02-22,11,41.573287064765935
2013-02-22 11:00:00,_automl_dummy_grain_col,75.9443206429387,20347,6846,117.72,2013-02-22,12,41.77567935706129
2013-02-22 12:00:00,_automl_dummy_grain_col,72.9662733138329,20110,6830,108.48,2013-02-22,13,35.513726686167104
2013-02-22 13:00:00,_automl_dummy_grain_col,70.44283072440834,19921,6799,105.46,2013-02-22,14,35.017169275591655
2013-02-22 14:00:00,_automl_dummy_grain_col,68.04776093289252,19686,6748,99.82,2013-02-22,15,31.772239067107478
2013-02-22 15:00:00,_automl_dummy_grain_col,69.01648749790495,19514,6714,98.68,2013-02-22,16,29.66351250209506
2013-02-22 16:00:00,_automl_dummy_grain_col,73.95010474110968,19592,6732,100.68,2013-02-22,17,26.729895258890323
2013-02-22 17:00:00,_automl_dummy_grain_col,86.36276957890999,20119,6787,119.65,2013-02-22,18,33.287230421090015
2013-02-22 18:00:00,_automl_dummy_grain_col,87.17777278212073,21032,6833,119.36,2013-02-22,19,32.18222721787927
2013-02-22 19:00:00,_automl_dummy_grain_col,84.01428166665438,20778,6671,110.91,2013-02-22,20,26.895718333345613
2013-02-22 20:00:00,_automl_dummy_grain_col,81.36008756189067,20238,6455,95.22,2013-02-22,21,13.859912438109333
2013-02-22 21:00:00,_automl_dummy_grain_col,75.73491427914936,19475,6222,87.24,2013-02-22,22,11.50508572085063
2013-02-22 22:00:00,_automl_dummy_grain_col,70.24286916576028,18365,5931,78.88,2013-02-22,23,8.637130834239713
2013-02-22 23:00:00,_automl_dummy_grain_col,63.28149046178982,17106,5556,76.23,2013-02-22,24,12.948509538210182
2013-02-23 00:00:00,_automl_dummy_grain_col,64.91045717332031,16336,5216,44.91,2013-02-23,1,20.000457173320314
2013-02-23 01:00:00,_automl_dummy_grain_col,59.19791816123931,15658,4967,39.77,2013-02-23,2,19.427918161239305
2013-02-23 02:00:00,_automl_dummy_grain_col,54.38884297960165,15221,4794,38.16,2013-02-23,3,16.22884297960165
2013-02-23 03:00:00,_automl_dummy_grain_col,52.733746286845765,14945,4698,38.16,2013-02-23,4,14.573746286845768
2013-02-23 04:00:00,_automl_dummy_grain_col,51.923613504764276,14601,4592,37.75,2013-02-23,5,14.173613504764276
2013-02-23 05:00:00,_automl_dummy_grain_col,54.28506963324609,14707,4556,37.39,2013-02-23,6,16.895069633246088
2013-02-23 06:00:00,_automl_dummy_grain_col,61.346711880601596,15321,4665,40.47,2013-02-23,7,20.876711880601597
2013-02-23 07:00:00,_automl_dummy_grain_col,66.90450891878714,16260,4945,39.28,2013-02-23,8,27.624508918787143
2013-02-23 08:00:00,_automl_dummy_grain_col,69.79479323024673,17223,5273,40.49,2013-02-23,9,29.304793230246723
2013-02-23 09:00:00,_automl_dummy_grain_col,73.6976080132997,17881,5566,48.12,2013-02-23,10,25.577608013299702
2013-02-23 10:00:00,_automl_dummy_grain_col,74.62258621814242,18200,5741,58.48,2013-02-23,11,16.14258621814242
2013-02-23 11:00:00,_automl_dummy_grain_col,73.09350253947295,18253,5815,57.97,2013-02-23,12,15.123502539472952
2013-02-23 12:00:00,_automl_dummy_grain_col,70.30224946480298,18100,5820,56.84,2013-02-23,13,13.46224946480298
2013-02-23 13:00:00,_automl_dummy_grain_col,67.82704600062658,17947,5807,54.0,2013-02-23,14,13.82704600062658
2013-02-23 14:00:00,_automl_dummy_grain_col,65.64747851222386,17795,5768,48.56,2013-02-23,15,17.087478512223853
2013-02-23 15:00:00,_automl_dummy_grain_col,66.92031316371113,17722,5735,48.93,2013-02-23,16,17.99031316371113
2013-02-23 16:00:00,_automl_dummy_grain_col,72.22620532335503,17938,5769,51.89,2013-02-23,17,20.33620532335503
2013-02-23 17:00:00,_automl_dummy_grain_col,84.64532350278218,18607,5947,63.51,2013-02-23,18,21.135323502782178
2013-02-23 18:00:00,_automl_dummy_grain_col,85.17276589753848,19589,6135,68.71,2013-02-23,19,16.46276589753849
2013-02-23 19:00:00,_automl_dummy_grain_col,81.95326505814774,19466,6104,62.52,2013-02-23,20,19.433265058147732
2013-02-23 20:00:00,_automl_dummy_grain_col,79.47010752147311,19113,6004,60.1,2013-02-23,21,19.37010752147311
2013-02-23 21:00:00,_automl_dummy_grain_col,74.3031440745908,18626,5884,52.35,2013-02-23,22,21.953144074590803
2013-02-23 22:00:00,_automl_dummy_grain_col,69.4541635898469,17864,5717,43.39,2013-02-23,23,26.0641635898469
2013-02-23 23:00:00,_automl_dummy_grain_col,63.09074882281981,16951,5477,40.26,2013-02-23,24,22.830748822819814
2013-02-24 00:00:00,_automl_dummy_grain_col,63.752906209584225,15813,5087,36.12,2013-02-24,1,27.632906209584227
2013-02-24 01:00:00,_automl_dummy_grain_col,58.21108174352303,15207,4853,32.16,2013-02-24,2,26.051081743523035
2013-02-24 02:00:00,_automl_dummy_grain_col,53.47231116757201,14804,4690,30.31,2013-02-24,3,23.16231116757201
2013-02-24 03:00:00,_automl_dummy_grain_col,51.89726915528863,14564,4603,29.88,2013-02-24,4,22.017269155288634
2013-02-24 04:00:00,_automl_dummy_grain_col,50.97526613751027,14184,4497,29.74,2013-02-24,5,21.23526613751027
2013-02-24 05:00:00,_automl_dummy_grain_col,52.889408710278026,14096,4417,30.07,2013-02-24,6,22.819408710278026
2013-02-24 06:00:00,_automl_dummy_grain_col,59.41475682995085,14443,4443,31.23,2013-02-24,7,28.184756829950853
2013-02-24 07:00:00,_automl_dummy_grain_col,64.59602523979103,15163,4637,29.76,2013-02-24,8,34.83602523979103
2013-02-24 08:00:00,_automl_dummy_grain_col,67.33891222410352,16016,4910,32.06,2013-02-24,9,35.27891222410352
2013-02-24 09:00:00,_automl_dummy_grain_col,71.26795341850371,16654,5178,35.09,2013-02-24,10,36.177953418503705
2013-02-24 10:00:00,_automl_dummy_grain_col,72.38742187038258,17039,5356,41.75,2013-02-24,11,30.637421870382582
2013-02-24 11:00:00,_automl_dummy_grain_col,71.12914974345756,17211,5458,43.75,2013-02-24,12,27.37914974345756
2013-02-24 12:00:00,_automl_dummy_grain_col,68.55385745404432,17173,5503,40.43,2013-02-24,13,28.12385745404432
2013-02-24 13:00:00,_automl_dummy_grain_col,66.25185017321775,17111,5521,38.62,2013-02-24,14,27.63185017321775
2013-02-24 14:00:00,_automl_dummy_grain_col,64.18997130546087,17031,5512,35.52,2013-02-24,15,28.66997130546087
2013-02-24 15:00:00,_automl_dummy_grain_col,65.64253008800081,17042,5502,36.1,2013-02-24,16,29.54253008800081
2013-02-24 16:00:00,_automl_dummy_grain_col,71.22459370219451,17381,5566,36.75,2013-02-24,17,34.47459370219451
2013-02-24 17:00:00,_automl_dummy_grain_col,83.88173814731687,18163,5776,51.87,2013-02-24,18,32.01173814731687
2013-02-24 18:00:00,_automl_dummy_grain_col,84.72415398169379,19293,6005,55.64,2013-02-24,19,29.084153981693788
2013-02-24 19:00:00,_automl_dummy_grain_col,81.72865378176778,19291,6017,49.99,2013-02-24,20,31.738653781767773
2013-02-24 20:00:00,_automl_dummy_grain_col,79.24629858884452,18994,5966,47.0,2013-02-24,21,32.246298588844525
2013-02-24 21:00:00,_automl_dummy_grain_col,73.84017175836867,18438,5853,40.2,2013-02-24,22,33.640171758368666
2013-02-24 22:00:00,_automl_dummy_grain_col,68.81317736314993,17588,5659,36.2,2013-02-24,23,32.61317736314993
2013-02-24 23:00:00,_automl_dummy_grain_col,62.4613065850233,16648,5392,34.43,2013-02-24,24,28.0313065850233
2013-02-25 00:00:00,_automl_dummy_grain_col,63.666850062391994,15686,5003,33.0,2013-02-25,1,30.666850062391994
2013-02-25 01:00:00,_automl_dummy_grain_col,57.98943242615515,14992,4730,30.32,2013-02-25,2,27.669432426155147
2013-02-25 02:00:00,_automl_dummy_grain_col,53.33755741298801,14609,4560,28.66,2013-02-25,3,24.677557412988012
2013-02-25 03:00:00,_automl_dummy_grain_col,52.12546779750241,14504,4489,29.0,2013-02-25,4,23.12546779750241
2013-02-25 04:00:00,_automl_dummy_grain_col,53.09569427378019,14932,4558,29.5,2013-02-25,5,23.59569427378019
