date_time,_automl_dummy_grain_col,predicted,holiday,temp,rain_1h,snow_1h,clouds_all,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Smoke,Snow,Squall,Thunderstorm,traffic_volume,datetime_from,sample,MAE
2018-07-06 14:00:00,_automl_dummy_grain_col,5201.67704394535,0,298.88,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,4818.0,2018-06-30,159,383.6770439453503
2018-07-06 15:00:00,_automl_dummy_grain_col,5627.4260102747585,0,299.28,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,5182.0,2018-06-30,160,445.4260102747585
2018-07-06 16:00:00,_automl_dummy_grain_col,6096.5282418613315,0,299.65,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,5353.0,2018-06-30,161,743.5282418613315
2018-07-06 17:00:00,_automl_dummy_grain_col,5697.021771785249,0,300.02,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,4822.0,2018-06-30,162,875.0217717852493
2018-07-06 18:00:00,_automl_dummy_grain_col,4608.260140560474,0,299.72,0.0,0.0,75,0,0,0,0,0,0,0,0,0,0,1,4089.0,2018-06-30,163,519.2601405604737
2018-07-06 19:00:00,_automl_dummy_grain_col,3668.9440307199143,0,299.15,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,3390.0,2018-06-30,164,278.9440307199143
2018-07-06 20:00:00,_automl_dummy_grain_col,3284.164103935707,0,298.3,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2966.0,2018-06-30,165,318.16410393570686
2018-07-06 21:00:00,_automl_dummy_grain_col,3164.0444315223895,0,297.15,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,2903.0,2018-06-30,166,261.04443152238946
2018-07-06 22:00:00,_automl_dummy_grain_col,3018.6828035967396,0,295.24,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,2533.0,2018-06-30,167,485.68280359673963
2018-07-06 23:00:00,_automl_dummy_grain_col,2367.22421903744,0,293.94,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2227.0,2018-06-30,168,140.22421903743998
2018-07-07 00:00:00,_automl_dummy_grain_col,1378.7320779102881,0,292.87,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1233.0,2018-07-07,1,145.73207791028813
2018-07-07 01:00:00,_automl_dummy_grain_col,821.0898536941148,0,292.58,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,689.0,2018-07-07,2,132.08985369411482
2018-07-07 02:00:00,_automl_dummy_grain_col,633.5217513642597,0,292.29,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,604.0,2018-07-07,3,29.52175136425967
2018-07-07 03:00:00,_automl_dummy_grain_col,484.1927151044349,0,291.8,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,382.0,2018-07-07,4,102.19271510443491
2018-07-07 04:00:00,_automl_dummy_grain_col,532.0037211688615,0,291.44,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,429.0,2018-07-07,5,103.00372116886149
2018-07-07 05:00:00,_automl_dummy_grain_col,723.5649094423055,0,291.22,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,769.0,2018-07-07,6,45.43509055769448
2018-07-07 06:00:00,_automl_dummy_grain_col,1448.632836516626,0,291.01,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1246.0,2018-07-07,7,202.63283651662596
2018-07-07 07:00:00,_automl_dummy_grain_col,1980.1524771315317,0,291.58,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,1710.0,2018-07-07,8,270.15247713153167
2018-07-07 08:00:00,_automl_dummy_grain_col,2769.642566609103,0,293.08,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2428.0,2018-07-07,9,341.64256660910314
2018-07-07 09:00:00,_automl_dummy_grain_col,3405.6614879856857,0,294.51,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3029.0,2018-07-07,10,376.66148798568565
2018-07-07 10:00:00,_automl_dummy_grain_col,3793.483074095395,0,295.93,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3386.0,2018-07-07,11,407.48307409539484
2018-07-07 11:00:00,_automl_dummy_grain_col,4207.833187487963,0,297.58,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4045.0,2018-07-07,12,162.8331874879632
2018-07-07 12:00:00,_automl_dummy_grain_col,4390.205969048385,0,298.29,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4160.0,2018-07-07,13,230.20596904838476
2018-07-07 13:00:00,_automl_dummy_grain_col,4366.947934842245,0,299.35,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4118.0,2018-07-07,14,248.94793484224465
2018-07-07 14:00:00,_automl_dummy_grain_col,4358.703795486924,0,300.29,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3992.0,2018-07-07,15,366.7037954869238
2018-07-07 15:00:00,_automl_dummy_grain_col,4323.153593481058,0,301.02,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,4022.0,2018-07-07,16,301.1535934810581
2018-07-07 16:00:00,_automl_dummy_grain_col,4316.212441357542,0,301.61,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,4289.0,2018-07-07,17,27.212441357542048
2018-07-07 17:00:00,_automl_dummy_grain_col,4234.455889798111,0,302.01,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,4085.0,2018-07-07,18,149.45588979811055
2018-07-07 18:00:00,_automl_dummy_grain_col,4128.329136476501,0,301.75,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,3986.0,2018-07-07,19,142.32913647650093
2018-07-07 19:00:00,_automl_dummy_grain_col,3481.6381573882545,0,301.42,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,3416.0,2018-07-07,20,65.63815738825451
2018-07-07 20:00:00,_automl_dummy_grain_col,3172.2823653428736,0,300.62,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3191.0,2018-07-07,21,18.717634657126382
2018-07-07 21:00:00,_automl_dummy_grain_col,3107.065217230328,0,299.22,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,3616.0,2018-07-07,22,508.934782769672
2018-07-07 22:00:00,_automl_dummy_grain_col,3017.020398523171,0,297.63,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,3055.0,2018-07-07,23,37.979601476828975
2018-07-07 23:00:00,_automl_dummy_grain_col,2247.057099320507,0,296.3,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2246.0,2018-07-07,24,1.0570993205069499
2018-07-08 00:00:00,_automl_dummy_grain_col,1503.0684958351478,0,295.59,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1423.0,2018-07-07,25,80.06849583514781
2018-07-08 01:00:00,_automl_dummy_grain_col,894.1888978716684,0,295.08,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,786.0,2018-07-07,26,108.18889787166836
2018-07-08 02:00:00,_automl_dummy_grain_col,614.071297044197,0,294.44,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,693.0,2018-07-07,27,78.92870295580303
2018-07-08 03:00:00,_automl_dummy_grain_col,428.1605094407275,0,294.01,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,357.0,2018-07-07,28,71.16050944072748
2018-07-08 04:00:00,_automl_dummy_grain_col,398.9697860005652,0,293.87,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,327.0,2018-07-07,29,71.9697860005652
2018-07-08 05:00:00,_automl_dummy_grain_col,563.8050646481795,0,293.73,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,476.0,2018-07-07,30,87.8050646481795
2018-07-08 06:00:00,_automl_dummy_grain_col,1051.0498847538613,0,293.37,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,876.0,2018-07-07,31,175.0498847538613
2018-07-08 07:00:00,_automl_dummy_grain_col,1308.3081257718484,0,293.51,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,1084.0,2018-07-07,32,224.30812577184838
2018-07-08 08:00:00,_automl_dummy_grain_col,2009.7675592884439,0,295.15,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1920.0,2018-07-07,33,89.76755928844386
2018-07-08 09:00:00,_automl_dummy_grain_col,2786.2782053293217,0,296.15,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2584.0,2018-07-07,34,202.27820532932174
2018-07-08 10:00:00,_automl_dummy_grain_col,3493.789696423945,0,298.01,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3236.0,2018-07-07,35,257.78969642394486
2018-07-08 11:00:00,_automl_dummy_grain_col,3908.6465776054265,0,299.38,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3837.0,2018-07-07,36,71.6465776054265
2018-07-08 12:00:00,_automl_dummy_grain_col,4241.664181148123,0,300.84,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4075.0,2018-07-07,37,166.66418114812313
2018-07-08 13:00:00,_automl_dummy_grain_col,4302.337474784083,0,301.92,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4211.0,2018-07-07,38,91.33747478408259
2018-07-08 14:00:00,_automl_dummy_grain_col,4287.534536543839,0,303.15,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4470.0,2018-07-07,39,182.46546345616116
2018-07-08 15:00:00,_automl_dummy_grain_col,4199.002503544103,0,304.15,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4397.0,2018-07-07,40,197.9974964558969
2018-07-08 16:00:00,_automl_dummy_grain_col,4212.227579776743,0,304.65,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,4514.0,2018-07-07,41,301.77242022325663
2018-07-08 17:00:00,_automl_dummy_grain_col,4095.3911162552436,0,305.01,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,4297.0,2018-07-07,42,201.60888374475644
2018-07-08 18:00:00,_automl_dummy_grain_col,3940.5199039960958,0,304.43,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,3953.0,2018-07-07,43,12.480096003904237
2018-07-08 19:00:00,_automl_dummy_grain_col,3395.891010189804,0,304.02,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,3969.0,2018-07-07,44,573.1089898101959
2018-07-08 20:00:00,_automl_dummy_grain_col,3063.298845721193,0,302.82,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,3571.0,2018-07-07,45,507.7011542788068
2018-07-08 21:00:00,_automl_dummy_grain_col,2780.66306487462,0,301.02,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,2948.0,2018-07-07,46,167.33693512538002
2018-07-08 22:00:00,_automl_dummy_grain_col,2054.559689631219,0,299.35,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,2039.0,2018-07-07,47,15.559689631219044
2018-07-08 23:00:00,_automl_dummy_grain_col,1505.0564839606056,0,298.55,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1339.0,2018-07-07,48,166.05648396060565
2018-07-09 00:00:00,_automl_dummy_grain_col,618.6206215605488,0,297.89,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,676.0,2018-07-07,49,57.379378439451216
2018-07-09 01:00:00,_automl_dummy_grain_col,359.5742560580654,0,297.15,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,423.0,2018-07-07,50,63.42574394193463
2018-07-09 02:00:00,_automl_dummy_grain_col,307.1192778107965,0,296.66,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,320.0,2018-07-07,51,12.880722189203482
2018-07-09 03:00:00,_automl_dummy_grain_col,357.6995536580296,0,295.89,0.0,0.0,40,0,0,0,0,0,0,0,0,0,0,1,348.0,2018-07-07,52,9.699553658029572
2018-07-09 04:00:00,_automl_dummy_grain_col,915.3927113148197,0,295.65,0.0,0.0,40,0,0,0,0,0,0,1,0,0,0,0,903.0,2018-07-07,53,12.392711314819735
2018-07-09 05:00:00,_automl_dummy_grain_col,2878.105356815816,0,295.58,0.0,0.0,40,0,0,0,0,0,0,1,0,0,0,0,2977.0,2018-07-07,54,98.89464318418413
2018-07-09 06:00:00,_automl_dummy_grain_col,5566.2207268713,0,295.37,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,5679.0,2018-07-07,55,112.77927312869997
2018-07-09 07:00:00,_automl_dummy_grain_col,6176.284439100542,0,295.29,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,6178.0,2018-07-07,56,1.7155608994580689
2018-07-09 08:00:00,_automl_dummy_grain_col,5649.374623996869,0,296.07,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,5656.0,2018-07-07,57,6.6253760031313504
2018-07-09 09:00:00,_automl_dummy_grain_col,4824.022619906133,0,297.44,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,4586.0,2018-07-07,58,238.0226199061326
2018-07-09 10:00:00,_automl_dummy_grain_col,4327.587970091746,0,298.76,0.0,0.0,90,0,1,0,0,0,0,0,0,0,0,0,4266.0,2018-07-07,59,61.587970091745774
2018-07-09 11:00:00,_automl_dummy_grain_col,4521.15172416017,0,299.34,0.0,0.0,90,0,1,0,0,0,0,0,0,0,0,0,4448.0,2018-07-07,60,73.15172416016958
2018-07-09 12:00:00,_automl_dummy_grain_col,4662.108569869035,0,300.72,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4689.0,2018-07-07,61,26.89143013096509
2018-07-09 13:00:00,_automl_dummy_grain_col,4791.764880184687,0,301.48,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4621.0,2018-07-07,62,170.76488018468717
2018-07-09 14:00:00,_automl_dummy_grain_col,5037.458569889367,0,302.23,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4836.0,2018-07-07,63,201.45856988936703
2018-07-09 15:00:00,_automl_dummy_grain_col,5637.521205227508,0,303.15,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,5429.0,2018-07-07,64,208.5212052275083
2018-07-09 16:00:00,_automl_dummy_grain_col,6401.812589923411,0,303.94,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,6311.0,2018-07-07,65,90.812589923411
2018-07-09 17:00:00,_automl_dummy_grain_col,5967.294510433981,0,304.08,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,5805.0,2018-07-07,66,162.29451043398058
2018-07-09 18:00:00,_automl_dummy_grain_col,4498.087263099275,0,304.15,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,4290.0,2018-07-07,67,208.08726309927533
2018-07-09 19:00:00,_automl_dummy_grain_col,3290.7657440431817,0,303.87,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,3240.0,2018-07-07,68,50.76574404318171
2018-07-09 20:00:00,_automl_dummy_grain_col,2805.861731689329,0,302.69,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2861.0,2018-07-07,69,55.13826831067081
2018-07-09 21:00:00,_automl_dummy_grain_col,2525.8377503518054,0,300.82,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,2633.0,2018-07-07,70,107.16224964819457
2018-07-09 22:00:00,_automl_dummy_grain_col,2006.7324453511112,0,298.3,0.0,0.0,5,0,0,0,0,1,0,0,0,0,0,0,2071.0,2018-07-07,71,64.26755464888879
2018-07-09 23:00:00,_automl_dummy_grain_col,1310.2253481910423,0,296.15,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1189.0,2018-07-07,72,121.22534819104226
2018-07-10 00:00:00,_automl_dummy_grain_col,688.3450462436225,0,294.3,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,688.0,2018-07-07,73,0.34504624362250524
2018-07-10 01:00:00,_automl_dummy_grain_col,414.43235382939747,0,292.9,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,389.0,2018-07-07,74,25.43235382939747
2018-07-10 02:00:00,_automl_dummy_grain_col,361.9773755821286,0,291.59,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,295.0,2018-07-07,75,66.97737558212862
2018-07-10 03:00:00,_automl_dummy_grain_col,409.52903592428504,0,291.42,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,364.0,2018-07-07,76,45.52903592428504
2018-07-10 04:00:00,_automl_dummy_grain_col,891.3743197405802,0,291.03,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,898.0,2018-07-07,77,6.625680259419823
2018-07-10 05:00:00,_automl_dummy_grain_col,2905.1350458619695,0,290.16,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,3137.0,2018-07-07,78,231.8649541380305
2018-07-10 06:00:00,_automl_dummy_grain_col,5647.682164132315,0,289.79,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,5886.0,2018-07-07,79,238.31783586768506
2018-07-10 07:00:00,_automl_dummy_grain_col,6274.980919442363,0,290.37,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,6134.0,2018-07-07,80,140.9809194423633
2018-07-10 08:00:00,_automl_dummy_grain_col,5734.605384018483,0,292.94,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,5786.0,2018-07-07,81,51.394615981516836
2018-07-10 09:00:00,_automl_dummy_grain_col,4955.11448371826,0,294.55,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4843.0,2018-07-07,82,112.11448371826009
2018-07-10 10:00:00,_automl_dummy_grain_col,4468.381004149154,0,295.15,0.0,0.0,75,0,0,1,0,0,0,0,0,0,0,0,4442.0,2018-07-07,83,26.38100414915425
2018-07-10 11:00:00,_automl_dummy_grain_col,4606.414914049565,0,295.41,0.0,0.0,75,0,0,0,0,0,0,1,0,0,0,0,4586.0,2018-07-07,84,20.414914049564686
2018-07-10 12:00:00,_automl_dummy_grain_col,4703.084143620366,0,295.91,0.0,0.0,90,0,0,0,0,0,0,1,0,0,0,0,4865.0,2018-07-07,85,161.91585637963362
2018-07-10 13:00:00,_automl_dummy_grain_col,4866.045396437534,0,296.68,0.0,0.0,75,0,0,0,0,0,0,1,0,0,0,0,4719.0,2018-07-07,86,147.04539643753378
2018-07-10 14:00:00,_automl_dummy_grain_col,5153.842256447295,0,298.64,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4789.0,2018-07-07,87,364.84225644729486
2018-07-10 15:00:00,_automl_dummy_grain_col,5702.8628014903825,0,300.22,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,5681.0,2018-07-07,88,21.86280149038248
2018-07-10 16:00:00,_automl_dummy_grain_col,6473.121671065821,0,301.28,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,6566.0,2018-07-07,89,92.87832893417908
2018-07-10 17:00:00,_automl_dummy_grain_col,6067.680651677457,0,301.72,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,6081.0,2018-07-07,90,13.319348322543192
2018-07-10 18:00:00,_automl_dummy_grain_col,4646.977303565451,0,301.8,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,4404.0,2018-07-07,91,242.9773035654507
2018-07-10 19:00:00,_automl_dummy_grain_col,3472.196854021719,0,301.54,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,3219.0,2018-07-07,92,253.196854021719
2018-07-10 20:00:00,_automl_dummy_grain_col,3078.7409332519755,0,300.38,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,3053.0,2018-07-07,93,25.740933251975548
2018-07-10 21:00:00,_automl_dummy_grain_col,2845.1250225293934,0,298.76,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,3060.0,2018-07-07,94,214.8749774706066
2018-07-10 22:00:00,_automl_dummy_grain_col,2151.032511551212,0,296.89,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,2203.0,2018-07-07,95,51.96748844878812
2018-07-10 23:00:00,_automl_dummy_grain_col,1397.2012789598732,0,295.75,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1311.0,2018-07-07,96,86.2012789598732
2018-07-11 00:00:00,_automl_dummy_grain_col,688.5759440925175,0,294.89,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,661.0,2018-07-07,97,27.57594409251749
2018-07-11 01:00:00,_automl_dummy_grain_col,420.62732429367065,0,294.09,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,401.0,2018-07-07,98,19.627324293670654
2018-07-11 02:00:00,_automl_dummy_grain_col,368.17234604640186,0,293.43,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,321.0,2018-07-07,99,47.172346046401856
2018-07-11 03:00:00,_automl_dummy_grain_col,400.8919515009643,0,293.09,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,384.0,2018-07-07,100,16.891951500964296
2018-07-11 04:00:00,_automl_dummy_grain_col,892.8431658315823,0,293.15,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,948.0,2018-07-07,101,55.15683416841773
2018-07-11 05:00:00,_automl_dummy_grain_col,2880.9562656203234,0,292.83,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3193.0,2018-07-07,102,312.0437343796766
2018-07-11 06:00:00,_automl_dummy_grain_col,5623.503383890669,0,292.89,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,5179.0,2018-07-07,103,444.5033838906693
2018-07-11 07:00:00,_automl_dummy_grain_col,6250.779934349468,0,293.92,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,6295.0,2018-07-07,104,44.22006565053198
2018-07-11 08:00:00,_automl_dummy_grain_col,5677.4406151905,0,295.36,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,5930.0,2018-07-07,105,252.55938480950044
2018-07-11 09:00:00,_automl_dummy_grain_col,4996.225005680717,0,297.0,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,5025.0,2018-07-07,106,28.774994319282996
2018-07-11 10:00:00,_automl_dummy_grain_col,4537.1554328069105,0,298.01,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4829.0,2018-07-07,107,291.84456719308946
2018-07-11 11:00:00,_automl_dummy_grain_col,4742.734025822411,0,298.81,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,5052.0,2018-07-07,108,309.26597417758876
2018-07-11 12:00:00,_automl_dummy_grain_col,4855.800036265146,0,300.54,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4974.0,2018-07-07,109,118.19996373485355
2018-07-11 13:00:00,_automl_dummy_grain_col,4956.646559206169,0,302.15,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4779.0,2018-07-07,110,177.6465592061686
2018-07-11 14:00:00,_automl_dummy_grain_col,5186.008239606469,0,303.35,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4974.0,2018-07-07,111,212.00823960646903
2018-07-11 15:00:00,_automl_dummy_grain_col,5628.87692267188,0,304.08,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,5817.0,2018-07-07,112,188.12307732812042
2018-07-11 16:00:00,_automl_dummy_grain_col,6404.989123544513,0,304.95,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,6522.0,2018-07-07,113,117.01087645548705
2018-07-11 17:00:00,_automl_dummy_grain_col,5994.539709501844,0,304.79,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,5935.0,2018-07-07,114,59.5397095018443
2018-07-11 18:00:00,_automl_dummy_grain_col,4633.614384346108,0,304.15,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4568.0,2018-07-07,115,65.61438434610773
2018-07-11 19:00:00,_automl_dummy_grain_col,3523.9350889009493,0,303.72,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,3412.0,2018-07-07,116,111.93508890094927
2018-07-11 20:00:00,_automl_dummy_grain_col,3054.4428370493633,0,303.15,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,3033.0,2018-07-07,117,21.442837049363334
2018-07-11 21:00:00,_automl_dummy_grain_col,2781.8361746012756,0,301.93,0.0,0.0,75,0,0,0,0,0,0,0,0,0,0,1,2687.0,2018-07-07,118,94.83617460127562
2018-07-11 22:00:00,_automl_dummy_grain_col,2112.816694842542,0,301.51,0.0,0.0,75,0,0,0,0,0,0,1,0,0,0,0,1960.0,2018-07-07,119,152.8166948425419
2018-07-11 23:00:00,_automl_dummy_grain_col,1414.7074660591093,0,300.82,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1294.0,2018-07-07,120,120.70746605910927
2018-07-12 00:00:00,_automl_dummy_grain_col,695.0951586525177,0,300.44,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,699.0,2018-07-07,121,3.904841347482261
2018-07-12 01:00:00,_automl_dummy_grain_col,411.5420151119333,0,299.82,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,408.0,2018-07-07,122,3.542015111933324
2018-07-12 02:00:00,_automl_dummy_grain_col,359.0870368646645,0,299.51,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,296.0,2018-07-07,123,63.087036864664526
2018-07-12 03:00:00,_automl_dummy_grain_col,393.40240329066677,0,299.02,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,364.0,2018-07-07,124,29.40240329066677
2018-07-12 04:00:00,_automl_dummy_grain_col,896.2234518822468,0,298.62,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,940.0,2018-07-07,125,43.77654811775324
2018-07-12 05:00:00,_automl_dummy_grain_col,2899.2440900767224,0,297.92,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3070.0,2018-07-07,126,170.7559099232776
2018-07-12 06:00:00,_automl_dummy_grain_col,5612.816039043615,0,297.72,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,5702.0,2018-07-07,127,89.18396095638491
2018-07-12 07:00:00,_automl_dummy_grain_col,6259.522952413887,0,297.44,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,6456.0,2018-07-07,128,196.47704758611326
2018-07-12 08:00:00,_automl_dummy_grain_col,5649.80678939671,0,297.62,0.0,0.0,75,0,0,0,0,0,0,1,0,0,0,0,5583.0,2018-07-07,129,66.80678939670997
2018-07-12 09:00:00,_automl_dummy_grain_col,5024.640136257861,0,298.08,0.0,0.0,75,0,0,0,0,0,0,0,0,0,0,1,4958.0,2018-07-07,130,66.64013625786083
2018-07-12 10:00:00,_automl_dummy_grain_col,4534.223293847078,0,298.95,0.0,0.0,90,0,0,0,0,0,0,0,0,0,0,1,4610.0,2018-07-07,131,75.77670615292209
2018-07-12 11:00:00,_automl_dummy_grain_col,4808.033566417881,0,300.58,0.0,0.0,90,0,0,0,0,0,0,0,0,0,0,1,4848.0,2018-07-07,132,39.96643358211895
2018-07-12 12:00:00,_automl_dummy_grain_col,4893.212602010646,0,301.36,0.0,0.0,90,0,0,0,0,0,0,1,0,0,0,0,4891.0,2018-07-07,133,2.212602010646151
2018-07-12 13:00:00,_automl_dummy_grain_col,5081.9817724679915,0,302.36,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,5188.0,2018-07-07,134,106.0182275320085
2018-07-12 14:00:00,_automl_dummy_grain_col,5350.057283958241,0,303.93,0.0,0.0,75,0,0,0,0,1,0,0,0,0,0,0,5139.0,2018-07-07,135,211.057283958241
2018-07-12 15:00:00,_automl_dummy_grain_col,5765.455036001577,0,304.86,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,5743.0,2018-07-07,136,22.455036001577355
2018-07-12 16:00:00,_automl_dummy_grain_col,6462.069860475257,0,305.71,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,6612.0,2018-07-07,137,149.93013952474303
