date_time;quality;predicted;sample;date_time_from
2017-06-11 01:05:00;422;405.4502563;1;2017-06-11 00:05:00
2017-06-11 02:05:00;425;406.2112427;1;2017-06-11 01:05:00
2017-06-11 03:05:00;421;408.0403442;1;2017-06-11 02:05:00
2017-06-11 04:05:00;401;403.0495911;1;2017-06-11 03:05:00
2017-06-11 05:05:00;396;396.7958984;1;2017-06-11 04:05:00
2017-06-11 06:05:00;370;380.0840149;1;2017-06-11 05:05:00
2017-06-11 07:05:00;353;359.6801453;1;2017-06-11 06:05:00
2017-06-11 08:05:00;326;350.3102722;1;2017-06-11 07:05:00
2017-06-11 09:05:00;296;339.8036499;1;2017-06-11 08:05:00
2017-06-11 10:05:00;296;329.5656738;1;2017-06-11 09:05:00
2017-06-11 11:05:00;295;326.9320374;1;2017-06-11 10:05:00
2017-06-11 12:05:00;296;322.4186096;1;2017-06-11 11:05:00
2017-06-11 13:05:00;305;329.2628174;1;2017-06-11 12:05:00
2017-06-11 14:05:00;309;324.7177124;1;2017-06-11 13:05:00
2017-06-11 15:05:00;306;326.9522095;1;2017-06-11 14:05:00
2017-06-11 16:05:00;304;322.0999146;1;2017-06-11 15:05:00
2017-06-11 17:05:00;303;342.6727295;1;2017-06-11 16:05:00
2017-06-11 18:05:00;307;362.8159485;1;2017-06-11 17:05:00
2017-06-11 19:05:00;326;353.7391663;1;2017-06-11 18:05:00
2017-06-11 20:05:00;329;343.4121094;1;2017-06-11 19:05:00
2017-06-11 21:05:00;286;337.9066162;1;2017-06-11 20:05:00
2017-06-11 22:05:00;280;332.3089905;1;2017-06-11 21:05:00
2017-06-11 23:05:00;283;325.0807495;1;2017-06-11 22:05:00
2017-06-12 00:05:00;275;327.8678284;1;2017-06-11 23:05:00
2017-06-12 01:05:00;320;322.1109924;1;2017-06-12 00:05:00
2017-06-12 02:05:00;343;316.0658569;1;2017-06-12 01:05:00
2017-06-12 03:05:00;372;325.6120605;1;2017-06-12 02:05:00
2017-06-12 04:05:00;394;335.0516968;1;2017-06-12 03:05:00
2017-06-12 05:05:00;411;343.0241699;1;2017-06-12 04:05:00
2017-06-12 06:05:00;422;346.1942444;1;2017-06-12 05:05:00
2017-06-12 07:05:00;417;357.2008667;1;2017-06-12 06:05:00
2017-06-12 08:05:00;420;362.0325012;1;2017-06-12 07:05:00
2017-06-12 09:05:00;416;362.9837646;1;2017-06-12 08:05:00
2017-06-12 10:05:00;411;367.2080383;1;2017-06-12 09:05:00
2017-06-12 11:05:00;411;363.1369019;1;2017-06-12 10:05:00
2017-06-12 12:05:00;411;370.0112;1;2017-06-12 11:05:00
2017-06-12 13:05:00;419;374.2772217;1;2017-06-12 12:05:00
2017-06-12 14:05:00;423;375.8959045;1;2017-06-12 13:05:00
2017-06-12 15:05:00;422;383.3908386;1;2017-06-12 14:05:00
2017-06-12 16:05:00;426;384.65448;1;2017-06-12 15:05:00
2017-06-12 17:05:00;436;402.3444824;1;2017-06-12 16:05:00
2017-06-12 18:05:00;444;409.0045166;1;2017-06-12 17:05:00
2017-06-12 19:05:00;444;411.2277527;1;2017-06-12 18:05:00
2017-06-12 20:05:00;446;420.9811096;1;2017-06-12 19:05:00
2017-06-12 21:05:00;431;427.0956116;1;2017-06-12 20:05:00
2017-06-12 22:05:00;436;429.8072205;1;2017-06-12 21:05:00
2017-06-12 23:05:00;437;436.6158447;1;2017-06-12 22:05:00
2017-06-13 00:05:00;436;445.1423645;1;2017-06-12 23:05:00
2017-06-13 01:05:00;429;434.2742004;1;2017-06-13 00:05:00
2017-06-13 02:05:00;436;446.7935791;1;2017-06-13 01:05:00
2017-06-13 03:05:00;433;449.2956238;1;2017-06-13 02:05:00
2017-06-13 04:05:00;426;418.7247009;1;2017-06-13 03:05:00
2017-06-13 05:05:00;429;406.1032104;1;2017-06-13 04:05:00
2017-06-13 06:05:00;417;395.2055359;1;2017-06-13 05:05:00
2017-06-13 07:05:00;424;415.0233459;1;2017-06-13 06:05:00
2017-06-13 08:05:00;429;423.0349121;1;2017-06-13 07:05:00
2017-06-13 09:05:00;434;409.7864685;1;2017-06-13 08:05:00
2017-06-13 10:05:00;420;425.3944397;1;2017-06-13 09:05:00
2017-06-13 11:05:00;427;414.8334656;1;2017-06-13 10:05:00
2017-06-13 12:05:00;412;400.3300171;1;2017-06-13 11:05:00
2017-06-13 13:05:00;392;374.4719543;1;2017-06-13 12:05:00
2017-06-13 14:05:00;358;362.3877258;1;2017-06-13 13:05:00
2017-06-13 15:05:00;330;363.228363;1;2017-06-13 14:05:00
2017-06-13 16:05:00;306;338.5003662;1;2017-06-13 15:05:00
2017-06-13 17:05:00;293;335.9146118;1;2017-06-13 16:05:00
2017-06-13 18:05:00;300;332.9399719;1;2017-06-13 17:05:00
2017-06-13 19:05:00;318;341.299408;1;2017-06-13 18:05:00
2017-06-13 20:05:00;341;357.5809937;1;2017-06-13 19:05:00
2017-06-13 21:05:00;338;357.4850769;1;2017-06-13 20:05:00
2017-06-13 22:05:00;339;357.5336914;1;2017-06-13 21:05:00
2017-06-13 23:05:00;337;353.4170837;1;2017-06-13 22:05:00
2017-06-14 00:05:00;343;354.0883484;1;2017-06-13 23:05:00
2017-06-14 01:05:00;343;358.2687683;1;2017-06-14 00:05:00
2017-06-14 02:05:00;339;360.7229004;1;2017-06-14 01:05:00
2017-06-14 03:05:00;353;353.1141357;1;2017-06-14 02:05:00
2017-06-14 04:05:00;358;351.8842163;1;2017-06-14 03:05:00
2017-06-14 05:05:00;347;356.4455261;1;2017-06-14 04:05:00
2017-06-14 06:05:00;359;365.1787415;1;2017-06-14 05:05:00
2017-06-14 07:05:00;377;360.3434753;1;2017-06-14 06:05:00
2017-06-14 08:05:00;382;350.8389587;1;2017-06-14 07:05:00
2017-06-14 09:05:00;368;348.6427917;1;2017-06-14 08:05:00
2017-06-14 10:05:00;357;348.6156006;1;2017-06-14 09:05:00
2017-06-14 11:05:00;347;341.4390869;1;2017-06-14 10:05:00
2017-06-14 12:05:00;339;334.2403259;1;2017-06-14 11:05:00
2017-06-14 13:05:00;324;334.3539124;1;2017-06-14 12:05:00
2017-06-14 14:05:00;318;332.1414185;1;2017-06-14 13:05:00
2017-06-14 15:05:00;346;332.0942078;1;2017-06-14 14:05:00
2017-06-14 16:05:00;350;330.2909851;1;2017-06-14 15:05:00
2017-06-14 17:05:00;362;366.0375977;1;2017-06-14 16:05:00
2017-06-14 18:05:00;372;351.7774048;1;2017-06-14 17:05:00
2017-06-14 19:05:00;391;344.4025574;1;2017-06-14 18:05:00
2017-06-14 20:05:00;409;385.6470642;1;2017-06-14 19:05:00
2017-06-14 21:05:00;423;377.7353821;1;2017-06-14 20:05:00
2017-06-14 22:05:00;436;394.226532;1;2017-06-14 21:05:00
2017-06-14 23:05:00;444;394.0757446;1;2017-06-14 22:05:00
2017-06-15 00:05:00;444;411.4319153;1;2017-06-14 23:05:00
2017-06-15 01:05:00;449;426.7965088;1;2017-06-15 00:05:00
2017-06-15 02:05:00;458;431.6781311;1;2017-06-15 01:05:00
2017-06-15 03:05:00;458;432.6015015;1;2017-06-15 02:05:00
2017-06-15 04:05:00;458;442.4758606;1;2017-06-15 03:05:00
2017-06-15 05:05:00;457;446.4838562;1;2017-06-15 04:05:00
2017-06-15 06:05:00;453;451.675293;1;2017-06-15 05:05:00
2017-06-15 07:05:00;446;446.4863586;1;2017-06-15 06:05:00
2017-06-15 08:05:00;435;444.3409119;1;2017-06-15 07:05:00
2017-06-15 09:05:00;433;423.2469177;1;2017-06-15 08:05:00
2017-06-15 10:05:00;433;434.3540039;1;2017-06-15 09:05:00
2017-06-15 11:05:00;455;437.2002258;1;2017-06-15 10:05:00
2017-06-15 12:05:00;447;438.4381714;1;2017-06-15 11:05:00
2017-06-15 13:05:00;430;436.9561462;1;2017-06-15 12:05:00
2017-06-15 14:05:00;411;433.3124084;1;2017-06-15 13:05:00
2017-06-15 15:05:00;391;401.8743286;1;2017-06-15 14:05:00
2017-06-15 16:05:00;396;386.8437195;1;2017-06-15 15:05:00
2017-06-15 17:05:00;411;383.0408325;1;2017-06-15 16:05:00
2017-06-15 18:05:00;410;383.8180847;1;2017-06-15 17:05:00
2017-06-15 19:05:00;404;389.1348267;1;2017-06-15 18:05:00
2017-06-15 20:05:00;411;404.8762512;1;2017-06-15 19:05:00
2017-06-15 21:05:00;425;420.4537354;1;2017-06-15 20:05:00
2017-06-15 22:05:00;432;432.2775574;1;2017-06-15 21:05:00
2017-06-15 23:05:00;421;435.8157043;1;2017-06-15 22:05:00
2017-06-16 00:05:00;411;426.3484497;1;2017-06-15 23:05:00
2017-06-16 01:05:00;403;401.06604;1;2017-06-16 00:05:00
2017-06-16 02:05:00;405;391.6969604;1;2017-06-16 01:05:00
2017-06-16 03:05:00;399;399.9250183;1;2017-06-16 02:05:00
2017-06-16 04:05:00;390;382.6612854;1;2017-06-16 03:05:00
2017-06-16 05:05:00;375;371.156311;1;2017-06-16 04:05:00
2017-06-16 06:05:00;384;360.181488;1;2017-06-16 05:05:00
2017-06-16 07:05:00;385;367.1023254;1;2017-06-16 06:05:00
2017-06-16 08:05:00;396;381.9144592;1;2017-06-16 07:05:00
2017-06-16 09:05:00;402;390.6628723;1;2017-06-16 08:05:00
2017-06-16 10:05:00;418;408.0494385;1;2017-06-16 09:05:00
2017-06-16 11:05:00;433;414.236145;1;2017-06-16 10:05:00
2017-06-16 12:05:00;438;457.3672485;1;2017-06-16 11:05:00
2017-06-16 13:05:00;439;450.3098145;1;2017-06-16 12:05:00
2017-06-16 14:05:00;439;420.5054626;1;2017-06-16 13:05:00
2017-06-16 15:05:00;437;432.1787109;1;2017-06-16 14:05:00
2017-06-16 16:05:00;430;432.6818542;1;2017-06-16 15:05:00
2017-06-16 17:05:00;409;428.800354;1;2017-06-16 16:05:00
2017-06-16 18:05:00;389;402.2052917;1;2017-06-16 17:05:00
2017-06-16 19:05:00;367;397.1165771;1;2017-06-16 18:05:00
2017-06-16 20:05:00;346;389.3102722;1;2017-06-16 19:05:00
2017-06-16 21:05:00;348;399.7717285;1;2017-06-16 20:05:00
2017-06-16 22:05:00;351;392.1676331;1;2017-06-16 21:05:00
2017-06-16 23:05:00;359;390.0969238;1;2017-06-16 22:05:00
2017-06-17 00:05:00;368;377.2684326;1;2017-06-16 23:05:00
2017-06-17 01:05:00;385;402.9178772;1;2017-06-17 00:05:00
2017-06-17 02:05:00;394;405.9179077;1;2017-06-17 01:05:00
2017-06-17 03:05:00;402;417.4615173;1;2017-06-17 02:05:00
2017-06-17 04:05:00;415;422.4413452;1;2017-06-17 03:05:00
2017-06-17 05:05:00;424;424.5348511;1;2017-06-17 04:05:00
2017-06-17 06:05:00;435;428.326355;1;2017-06-17 05:05:00
2017-06-17 07:05:00;451;426.3434448;1;2017-06-17 06:05:00
2017-06-17 08:05:00;459;433.7203979;1;2017-06-17 07:05:00
2017-06-17 09:05:00;466;445.61026;1;2017-06-17 08:05:00
2017-06-17 10:05:00;457;455.9003296;1;2017-06-17 09:05:00
2017-06-17 11:05:00;447;456.5691528;1;2017-06-17 10:05:00
2017-06-17 12:05:00;438;454.7645569;1;2017-06-17 11:05:00
2017-06-17 13:05:00;436;446.0284729;1;2017-06-17 12:05:00
2017-06-17 14:05:00;418;434.9385986;1;2017-06-17 13:05:00
2017-06-17 15:05:00;397;421.6278076;1;2017-06-17 14:05:00
2017-06-17 16:05:00;382;384.7597351;1;2017-06-17 15:05:00
2017-06-17 17:05:00;361;399.6034241;1;2017-06-17 16:05:00
2017-06-17 18:05:00;354;379.3158264;1;2017-06-17 17:05:00
2017-06-17 19:05:00;348;377.4439087;1;2017-06-17 18:05:00
2017-06-17 20:05:00;346;373.5762634;1;2017-06-17 19:05:00
2017-06-17 21:05:00;340;391.84729;1;2017-06-17 20:05:00
2017-06-17 22:05:00;329;392.9446716;1;2017-06-17 21:05:00
2017-06-17 23:05:00;326;363.9386902;1;2017-06-17 22:05:00
2017-06-18 00:05:00;328;359.7272034;1;2017-06-17 23:05:00
2017-06-18 01:05:00;336;357.40802;1;2017-06-18 00:05:00
2017-06-18 02:05:00;332;355.6539917;1;2017-06-18 01:05:00
2017-06-18 03:05:00;301;352.1858215;1;2017-06-18 02:05:00
2017-06-18 04:05:00;276;359.1297913;1;2017-06-18 03:05:00
2017-06-18 05:05:00;265;354.1448364;1;2017-06-18 04:05:00
2017-06-18 06:05:00;288;349.4389954;1;2017-06-18 05:05:00
2017-06-18 07:05:00;318;348.5479431;1;2017-06-18 06:05:00
2017-06-18 08:05:00;338;352.9900208;1;2017-06-18 07:05:00
2017-06-18 09:05:00;346;346.0392761;1;2017-06-18 08:05:00
2017-06-18 10:05:00;354;370.3674622;1;2017-06-18 09:05:00
2017-06-18 11:05:00;344;376.0350647;1;2017-06-18 10:05:00
2017-06-18 12:05:00;334;371.1965637;1;2017-06-18 11:05:00
2017-06-18 13:05:00;323;346.5715637;1;2017-06-18 12:05:00
2017-06-18 14:05:00;323;342.083374;1;2017-06-18 13:05:00
2017-06-18 15:05:00;322;331.795929;1;2017-06-18 14:05:00
2017-06-18 16:05:00;332;323.491272;1;2017-06-18 15:05:00
2017-06-18 17:05:00;348;333.9654236;1;2017-06-18 16:05:00
2017-06-18 18:05:00;364;333.2459106;1;2017-06-18 17:05:00
2017-06-18 19:05:00;402;338.2668457;1;2017-06-18 18:05:00
2017-06-18 20:05:00;413;357.1327515;1;2017-06-18 19:05:00
2017-06-18 21:05:00;425;367.3441467;1;2017-06-18 20:05:00
2017-06-18 22:05:00;433;371.7275696;1;2017-06-18 21:05:00
2017-06-18 23:05:00;429;377.8786011;1;2017-06-18 22:05:00
2017-06-19 00:05:00;426;366.0874023;1;2017-06-18 23:05:00
2017-06-19 01:05:00;398;364.4866028;1;2017-06-19 00:05:00
2017-06-19 02:05:00;410;382.8782349;1;2017-06-19 01:05:00
2017-06-19 03:05:00;414;394.6875;1;2017-06-19 02:05:00
2017-06-19 04:05:00;408;399.1345215;1;2017-06-19 03:05:00
2017-06-19 05:05:00;415;389.3204041;1;2017-06-19 04:05:00
2017-06-19 06:05:00;416;402.6348267;1;2017-06-19 05:05:00
2017-06-19 07:05:00;417;412.9837952;1;2017-06-19 06:05:00
2017-06-19 08:05:00;419;409.4134216;1;2017-06-19 07:05:00
2017-06-19 09:05:00;419;413.5039063;1;2017-06-19 08:05:00
2017-06-19 10:05:00;413;412.2561035;1;2017-06-19 09:05:00
2017-06-19 11:05:00;405;411.9385681;1;2017-06-19 10:05:00
2017-06-19 12:05:00;394;397.841095;1;2017-06-19 11:05:00
2017-06-19 13:05:00;381;385.2131042;1;2017-06-19 12:05:00
2017-06-19 14:05:00;364;370.9431458;1;2017-06-19 13:05:00
2017-06-19 15:05:00;364;368.6121216;1;2017-06-19 14:05:00
2017-06-19 16:05:00;359;374.5805054;1;2017-06-19 15:05:00
2017-06-19 17:05:00;360;378.0953979;1;2017-06-19 16:05:00
2017-06-19 18:05:00;367;376.1680908;1;2017-06-19 17:05:00
2017-06-19 19:05:00;374;371.4031677;1;2017-06-19 18:05:00
2017-06-19 20:05:00;387;378.0864258;1;2017-06-19 19:05:00
2017-06-19 21:05:00;397;395.8576965;1;2017-06-19 20:05:00
2017-06-19 22:05:00;417;400.5449524;1;2017-06-19 21:05:00
2017-06-19 23:05:00;417;394.86026;1;2017-06-19 22:05:00
2017-06-20 00:05:00;425;399.5851135;1;2017-06-19 23:05:00
2017-06-20 01:05:00;431;382.9326782;1;2017-06-20 00:05:00
2017-06-20 02:05:00;418;406.9199219;1;2017-06-20 01:05:00
2017-06-20 03:05:00;406;416.4954834;1;2017-06-20 02:05:00
2017-06-20 04:05:00;386;410.192627;1;2017-06-20 03:05:00
2017-06-20 05:05:00;375;390.4284058;1;2017-06-20 04:05:00
2017-06-20 06:05:00;362;384.4676208;1;2017-06-20 05:05:00
2017-06-20 07:05:00;369;381.59021;1;2017-06-20 06:05:00
2017-06-20 08:05:00;357;377.7667847;1;2017-06-20 07:05:00
2017-06-20 09:05:00;360;372.9870605;1;2017-06-20 08:05:00
2017-06-20 10:05:00;385;400.2419434;1;2017-06-20 09:05:00
2017-06-20 11:05:00;400;378.5184021;1;2017-06-20 10:05:00
2017-06-20 12:05:00;401;380.8505249;1;2017-06-20 11:05:00
2017-06-20 13:05:00;392;382.51828;1;2017-06-20 12:05:00
2017-06-20 14:05:00;395;396.8191528;1;2017-06-20 13:05:00
2017-06-20 15:05:00;395;408.3453674;1;2017-06-20 14:05:00
2017-06-20 16:05:00;395;410.9444885;1;2017-06-20 15:05:00
2017-06-20 17:05:00;383;393.9328003;1;2017-06-20 16:05:00
2017-06-20 18:05:00;388;405.3302612;1;2017-06-20 17:05:00
2017-06-20 19:05:00;396;424.523468;1;2017-06-20 18:05:00
2017-06-20 20:05:00;415;422.7563782;1;2017-06-20 19:05:00
2017-06-20 21:05:00;426;423.4341431;1;2017-06-20 20:05:00
2017-06-20 22:05:00;427;427.1810303;1;2017-06-20 21:05:00
2017-06-20 23:05:00;429;435.0052795;1;2017-06-20 22:05:00
2017-06-21 00:05:00;429;449.2325439;1;2017-06-20 23:05:00
2017-06-21 01:05:00;415;443.7536316;1;2017-06-21 00:05:00
2017-06-21 02:05:00;422;436.4467773;1;2017-06-21 01:05:00
2017-06-21 03:05:00;416;410.1852417;1;2017-06-21 02:05:00
2017-06-21 04:05:00;403;419.8901672;1;2017-06-21 03:05:00
2017-06-21 05:05:00;394;423.2962341;1;2017-06-21 04:05:00
2017-06-21 06:05:00;381;403.9832458;1;2017-06-21 05:05:00
2017-06-21 07:05:00;359;378.9279785;1;2017-06-21 06:05:00
2017-06-21 08:05:00;355;365.4034119;1;2017-06-21 07:05:00
2017-06-21 09:05:00;355;349.0621643;1;2017-06-21 08:05:00
2017-06-21 10:05:00;354;342.3188782;1;2017-06-21 09:05:00
2017-06-21 11:05:00;305;346.5905457;1;2017-06-21 10:05:00
2017-06-21 12:05:00;306;341.0072021;1;2017-06-21 11:05:00
2017-06-21 13:05:00;301;347.4215393;1;2017-06-21 12:05:00
2017-06-21 14:05:00;294;348.8656921;1;2017-06-21 13:05:00
2017-06-21 15:05:00;290;345.0801697;1;2017-06-21 14:05:00
2017-06-21 16:05:00;288;345.2644043;1;2017-06-21 15:05:00
2017-06-21 17:05:00;289;346.559967;1;2017-06-21 16:05:00
2017-06-21 18:05:00;288;346.0621948;1;2017-06-21 17:05:00
2017-06-21 19:05:00;285;345.4987488;1;2017-06-21 18:05:00
2017-06-21 20:05:00;287;334.2546082;1;2017-06-21 19:05:00
2017-06-21 21:05:00;307;336.0270691;1;2017-06-21 20:05:00
2017-06-21 22:05:00;328;339.5283203;1;2017-06-21 21:05:00
2017-06-21 23:05:00;351;333.770874;1;2017-06-21 22:05:00
2017-06-22 00:05:00;377;328.1473694;1;2017-06-21 23:05:00
2017-06-22 01:05:00;378;346.7572937;1;2017-06-22 00:05:00
2017-06-22 02:05:00;370;343.7141113;1;2017-06-22 01:05:00
2017-06-22 03:05:00;357;337.2518616;1;2017-06-22 02:05:00
2017-06-22 04:05:00;372;335.7001343;1;2017-06-22 03:05:00
2017-06-22 05:05:00;415;360.9954834;1;2017-06-22 04:05:00
2017-06-22 06:05:00;430;379.0369263;1;2017-06-22 05:05:00
2017-06-22 07:05:00;442;379.9137573;1;2017-06-22 06:05:00
2017-06-22 08:05:00;445;385.522522;1;2017-06-22 07:05:00
2017-06-22 09:05:00;435;390.7852783;1;2017-06-22 08:05:00
2017-06-22 10:05:00;429;394.6043701;1;2017-06-22 09:05:00
2017-06-22 11:05:00;423;396.5849304;1;2017-06-22 10:05:00
2017-06-22 12:05:00;421;398.3842163;1;2017-06-22 11:05:00
2017-06-22 13:05:00;414;398.1242065;1;2017-06-22 12:05:00
2017-06-22 14:05:00;416;406.5793457;1;2017-06-22 13:05:00
2017-06-22 15:05:00;416;403.0791321;1;2017-06-22 14:05:00
2017-06-22 16:05:00;415;406.214325;1;2017-06-22 15:05:00
2017-06-22 17:05:00;423;406.6721802;1;2017-06-22 16:05:00
2017-06-22 18:05:00;419;411.1842346;1;2017-06-22 17:05:00
2017-06-22 19:05:00;416;412.1992798;1;2017-06-22 18:05:00
2017-06-22 20:05:00;420;416.9715881;1;2017-06-22 19:05:00
2017-06-22 21:05:00;429;407.9320068;1;2017-06-22 20:05:00
2017-06-22 22:05:00;422;413.4032898;1;2017-06-22 21:05:00
2017-06-22 23:05:00;409;402.8245544;1;2017-06-22 22:05:00
2017-06-23 00:05:00;402;401.6381836;1;2017-06-22 23:05:00
2017-06-23 01:05:00;414;394.4549866;1;2017-06-23 00:05:00
2017-06-23 02:05:00;429;393.4897766;1;2017-06-23 01:05:00
2017-06-23 03:05:00;445;394.0136719;1;2017-06-23 02:05:00
2017-06-23 04:05:00;457;418.4721985;1;2017-06-23 03:05:00
2017-06-23 05:05:00;465;435.1066895;1;2017-06-23 04:05:00
2017-06-23 06:05:00;464;445.9495239;1;2017-06-23 05:05:00
2017-06-23 07:05:00;474;454.2341309;1;2017-06-23 06:05:00
2017-06-23 08:05:00;480;457.1190186;1;2017-06-23 07:05:00
2017-06-23 09:05:00;483;460.0860291;1;2017-06-23 08:05:00
2017-06-23 10:05:00;480;452.4352722;1;2017-06-23 09:05:00
2017-06-23 11:05:00;476;445.7493591;1;2017-06-23 10:05:00
2017-06-23 12:05:00;471;444.8545532;1;2017-06-23 11:05:00
2017-06-23 13:05:00;457;448.6745605;1;2017-06-23 12:05:00
2017-06-23 14:05:00;446;438.8358154;1;2017-06-23 13:05:00
2017-06-23 15:05:00;424;436.1902771;1;2017-06-23 14:05:00
2017-06-23 16:05:00;416;436.2769165;1;2017-06-23 15:05:00
2017-06-23 17:05:00;415;417.2935486;1;2017-06-23 16:05:00
2017-06-23 18:05:00;398;400.6251831;1;2017-06-23 17:05:00
2017-06-23 19:05:00;375;386.9459229;1;2017-06-23 18:05:00
2017-06-23 20:05:00;362;383.0075073;1;2017-06-23 19:05:00
2017-06-23 21:05:00;361;374.4587402;1;2017-06-23 20:05:00
2017-06-23 22:05:00;366;371.0627747;1;2017-06-23 21:05:00
2017-06-23 23:05:00;375;368.5101624;1;2017-06-23 22:05:00
2017-06-24 00:05:00;381;387.548645;1;2017-06-23 23:05:00
2017-06-24 01:05:00;374;391.2044067;1;2017-06-24 00:05:00
2017-06-24 02:05:00;394;385.3248596;1;2017-06-24 01:05:00
2017-06-24 03:05:00;389;399.756897;1;2017-06-24 02:05:00
2017-06-24 04:05:00;388;406.2998962;1;2017-06-24 03:05:00
2017-06-24 05:05:00;398;415.8792419;1;2017-06-24 04:05:00
2017-06-24 06:05:00;397;416.9635315;1;2017-06-24 05:05:00
2017-06-24 07:05:00;381;414.9415588;1;2017-06-24 06:05:00
2017-06-24 08:05:00;365;393.5889587;1;2017-06-24 07:05:00
2017-06-24 09:05:00;356;394.1393127;1;2017-06-24 08:05:00
2017-06-24 10:05:00;349;367.6836243;1;2017-06-24 09:05:00
2017-06-24 11:05:00;340;360.6391907;1;2017-06-24 10:05:00
2017-06-24 12:05:00;340;356.556488;1;2017-06-24 11:05:00
2017-06-24 13:05:00;341;348.5990906;1;2017-06-24 12:05:00
2017-06-24 14:05:00;339;345.710083;1;2017-06-24 13:05:00
2017-06-24 15:05:00;345;347.3882141;1;2017-06-24 14:05:00
2017-06-24 16:05:00;350;339.4449768;1;2017-06-24 15:05:00
2017-06-24 17:05:00;338;338.8460693;1;2017-06-24 16:05:00
2017-06-24 18:05:00;358;336.935791;1;2017-06-24 17:05:00
2017-06-24 19:05:00;382;368.7199097;1;2017-06-24 18:05:00
2017-06-24 20:05:00;407;381.0305481;1;2017-06-24 19:05:00
2017-06-24 21:05:00;429;394.2713623;1;2017-06-24 20:05:00
2017-06-24 22:05:00;432;403.9570313;1;2017-06-24 21:05:00
2017-06-24 23:05:00;431;415.7308655;1;2017-06-24 22:05:00
2017-06-25 00:05:00;425;410.5217896;1;2017-06-24 23:05:00
2017-06-25 01:05:00;432;414.59021;1;2017-06-25 00:05:00
2017-06-25 02:05:00;429;419.4823608;1;2017-06-25 01:05:00
2017-06-25 03:05:00;419;420.6511536;1;2017-06-25 02:05:00
2017-06-25 04:05:00;425;393.0535278;1;2017-06-25 03:05:00
2017-06-25 05:05:00;426;404.828125;1;2017-06-25 04:05:00
2017-06-25 06:05:00;427;409.1079102;1;2017-06-25 05:05:00
2017-06-25 07:05:00;440;417.9023132;1;2017-06-25 06:05:00
2017-06-25 08:05:00;450;418.4743652;1;2017-06-25 07:05:00
2017-06-25 09:05:00;446;409.0356445;1;2017-06-25 08:05:00
2017-06-25 10:05:00;437;399.8423157;1;2017-06-25 09:05:00
2017-06-25 11:05:00;426;393.5756531;1;2017-06-25 10:05:00
2017-06-25 12:05:00;414;400.7065125;1;2017-06-25 11:05:00
2017-06-25 13:05:00;389;380.4300232;1;2017-06-25 12:05:00
2017-06-25 14:05:00;378;371.4106445;1;2017-06-25 13:05:00
2017-06-25 15:05:00;359;363.9838867;1;2017-06-25 14:05:00
2017-06-25 16:05:00;375;366.0125122;1;2017-06-25 15:05:00
2017-06-25 17:05:00;360;358.0487061;1;2017-06-25 16:05:00
2017-06-25 18:05:00;360;356.0578613;1;2017-06-25 17:05:00
2017-06-25 19:05:00;366;353.2518311;1;2017-06-25 18:05:00
2017-06-25 20:05:00;381;381.9143677;1;2017-06-25 19:05:00
2017-06-25 21:05:00;415;398.7286682;1;2017-06-25 20:05:00
2017-06-25 22:05:00;421;409.6105347;1;2017-06-25 21:05:00
2017-06-25 23:05:00;424;419.492981;1;2017-06-25 22:05:00
2017-06-26 00:05:00;419;420.8374939;1;2017-06-25 23:05:00
2017-06-26 01:05:00;388;396.9662781;1;2017-06-26 00:05:00
2017-06-26 02:05:00;377;393.1334229;1;2017-06-26 01:05:00
2017-06-26 03:05:00;371;387.892334;1;2017-06-26 02:05:00
2017-06-26 04:05:00;365;382.6411438;1;2017-06-26 03:05:00
2017-06-26 05:05:00;370;374.3997498;1;2017-06-26 04:05:00
2017-06-26 06:05:00;406;393.9402161;1;2017-06-26 05:05:00
2017-06-26 07:05:00;414;381.5600891;1;2017-06-26 06:05:00
2017-06-26 08:05:00;415;414.8672485;1;2017-06-26 07:05:00
2017-06-26 09:05:00;418;421.7625732;1;2017-06-26 08:05:00
2017-06-26 10:05:00;418;423.1011047;1;2017-06-26 09:05:00
2017-06-26 11:05:00;407;432.769989;1;2017-06-26 10:05:00
2017-06-26 12:05:00;424;436.4025879;1;2017-06-26 11:05:00
2017-06-26 13:05:00;439;438.6792297;1;2017-06-26 12:05:00
2017-06-26 14:05:00;453;440.023468;1;2017-06-26 13:05:00
2017-06-26 15:05:00;453;442.8243103;1;2017-06-26 14:05:00
2017-06-26 16:05:00;449;446.0267334;1;2017-06-26 15:05:00
2017-06-26 17:05:00;436;448.0899048;1;2017-06-26 16:05:00
2017-06-26 18:05:00;424;445.9218445;1;2017-06-26 17:05:00
2017-06-26 19:05:00;423;439.9028931;1;2017-06-26 18:05:00
2017-06-26 20:05:00;410;413.26651;1;2017-06-26 19:05:00
2017-06-26 21:05:00;396;388.5371094;1;2017-06-26 20:05:00
2017-06-26 22:05:00;394;375.6715393;1;2017-06-26 21:05:00
2017-06-26 23:05:00;394;371.9918518;1;2017-06-26 22:05:00
2017-06-27 00:05:00;394;393.7157898;1;2017-06-26 23:05:00
2017-06-27 01:05:00;393;396.4709778;1;2017-06-27 00:05:00
2017-06-27 02:05:00;387;397.509613;1;2017-06-27 01:05:00
2017-06-27 03:05:00;381;373.1820374;1;2017-06-27 02:05:00
2017-06-27 04:05:00;387;395.9027405;1;2017-06-27 03:05:00
2017-06-27 05:05:00;396;391.3411865;1;2017-06-27 04:05:00
