timestamp,predicted,datetime_from,sample,target
2013-02-18 11:00:00,82.3703,2013-02-17 23:00,12,130.97
2013-02-18 12:00:00,85.9475,2013-02-17 23:00,13,128.4
2013-02-18 13:00:00,85.391,2013-02-17 23:00,14,132.34
2013-02-18 14:00:00,87.7883,2013-02-17 23:00,15,125.57
2013-02-18 15:00:00,87.061,2013-02-17 23:00,16,120.59
2013-02-18 16:00:00,85.6354,2013-02-17 23:00,17,135.0
2013-02-18 17:00:00,86.0996,2013-02-17 23:00,18,155.36
2013-02-18 18:00:00,81.5414,2013-02-17 23:00,19,158.41
2013-02-18 19:00:00,79.9153,2013-02-17 23:00,20,144.73
2013-02-18 20:00:00,86.1081,2013-02-17 23:00,21,137.74
2013-02-18 21:00:00,83.0853,2013-02-17 23:00,22,131.24
2013-02-18 22:00:00,83.2027,2013-02-17 23:00,23,115.65
2013-02-18 23:00:00,88.2044,2013-02-17 23:00,24,79.63
2013-02-19 00:00:00,102.793,2013-02-18 23:00,1,65.7
2013-02-19 01:00:00,107.749,2013-02-18 23:00,2,57.0
2013-02-19 02:00:00,107.638,2013-02-18 23:00,3,50.99
2013-02-19 03:00:00,113.769,2013-02-18 23:00,4,50.07
2013-02-19 04:00:00,108.342,2013-02-18 23:00,5,52.91
2013-02-19 05:00:00,111.876,2013-02-18 23:00,6,65.0
2013-02-19 06:00:00,110.639,2013-02-18 23:00,7,106.32
2013-02-19 07:00:00,107.64,2013-02-18 23:00,8,132.05
2013-02-19 08:00:00,107.286,2013-02-18 23:00,9,131.38
2013-02-19 09:00:00,107.0,2013-02-18 23:00,10,129.84
2013-02-19 10:00:00,97.557,2013-02-18 23:00,11,130.94
2013-02-19 11:00:00,114.509,2013-02-18 23:00,12,124.53
2013-02-19 12:00:00,102.566,2013-02-18 23:00,13,118.8
2013-02-19 13:00:00,110.292,2013-02-18 23:00,14,117.93
2013-02-19 14:00:00,107.136,2013-02-18 23:00,15,109.86
2013-02-19 15:00:00,115.021,2013-02-18 23:00,16,109.84
2013-02-19 16:00:00,101.524,2013-02-18 23:00,17,117.67
2013-02-19 17:00:00,107.393,2013-02-18 23:00,18,134.67
2013-02-19 18:00:00,110.15,2013-02-18 23:00,19,135.88
2013-02-19 19:00:00,108.962,2013-02-18 23:00,20,129.62
2013-02-19 20:00:00,110.099,2013-02-18 23:00,21,131.0
2013-02-19 21:00:00,116.621,2013-02-18 23:00,22,108.51
2013-02-19 22:00:00,113.0,2013-02-18 23:00,23,127.0
2013-02-19 23:00:00,109.814,2013-02-18 23:00,24,101.64
2013-02-20 00:00:00,96.4717,2013-02-19 23:00,1,56.33
2013-02-20 01:00:00,102.344,2013-02-19 23:00,2,49.64
2013-02-20 02:00:00,96.164,2013-02-19 23:00,3,45.01
2013-02-20 03:00:00,107.995,2013-02-19 23:00,4,42.15
2013-02-20 04:00:00,100.958,2013-02-19 23:00,5,44.93
2013-02-20 05:00:00,95.3673,2013-02-19 23:00,6,56.64
2013-02-20 06:00:00,106.078,2013-02-19 23:00,7,97.2
2013-02-20 07:00:00,94.1448,2013-02-19 23:00,8,124.0
2013-02-20 08:00:00,95.8581,2013-02-19 23:00,9,132.35
2013-02-20 09:00:00,92.4128,2013-02-19 23:00,10,140.72
2013-02-20 10:00:00,93.9161,2013-02-19 23:00,11,140.02
2013-02-20 11:00:00,94.5531,2013-02-19 23:00,12,137.12
2013-02-20 12:00:00,101.598,2013-02-19 23:00,13,132.3
2013-02-20 13:00:00,101.495,2013-02-19 23:00,14,128.88
2013-02-20 14:00:00,95.1535,2013-02-19 23:00,15,119.2
2013-02-20 15:00:00,96.8962,2013-02-19 23:00,16,123.37
2013-02-20 16:00:00,101.812,2013-02-19 23:00,17,128.11
2013-02-20 17:00:00,93.3352,2013-02-19 23:00,18,148.0
2013-02-20 18:00:00,96.42,2013-02-19 23:00,19,145.0
2013-02-20 19:00:00,106.135,2013-02-19 23:00,20,140.42
2013-02-20 20:00:00,91.5427,2013-02-19 23:00,21,129.98
2013-02-20 21:00:00,99.4773,2013-02-19 23:00,22,111.21
2013-02-20 22:00:00,97.5414,2013-02-19 23:00,23,104.52
2013-02-20 23:00:00,95.365,2013-02-19 23:00,24,70.89
2013-02-21 00:00:00,104.46,2013-02-20 23:00,1,80.85
2013-02-21 01:00:00,97.2252,2013-02-20 23:00,2,65.13
2013-02-21 02:00:00,103.205,2013-02-20 23:00,3,61.03
2013-02-21 03:00:00,101.666,2013-02-20 23:00,4,59.55
2013-02-21 04:00:00,100.525,2013-02-20 23:00,5,61.84
2013-02-21 05:00:00,100.867,2013-02-20 23:00,6,75.15
2013-02-21 06:00:00,106.582,2013-02-20 23:00,7,120.86
2013-02-21 07:00:00,102.581,2013-02-20 23:00,8,120.76
2013-02-21 08:00:00,91.2352,2013-02-20 23:00,9,129.46
2013-02-21 09:00:00,103.041,2013-02-20 23:00,10,127.75
2013-02-21 10:00:00,99.242,2013-02-20 23:00,11,136.0
2013-02-21 11:00:00,95.774,2013-02-20 23:00,12,125.55
2013-02-21 12:00:00,94.3495,2013-02-20 23:00,13,122.84
2013-02-21 13:00:00,93.407,2013-02-20 23:00,14,116.68
2013-02-21 14:00:00,99.1638,2013-02-20 23:00,15,111.92
2013-02-21 15:00:00,93.6987,2013-02-20 23:00,16,111.84
2013-02-21 16:00:00,101.092,2013-02-20 23:00,17,121.0
2013-02-21 17:00:00,96.1923,2013-02-20 23:00,18,152.62
2013-02-21 18:00:00,104.064,2013-02-20 23:00,19,156.15
2013-02-21 19:00:00,105.856,2013-02-20 23:00,20,146.41
2013-02-21 20:00:00,91.4429,2013-02-20 23:00,21,135.04
2013-02-21 21:00:00,99.1278,2013-02-20 23:00,22,121.6
2013-02-21 22:00:00,95.8882,2013-02-20 23:00,23,107.25
2013-02-21 23:00:00,97.1549,2013-02-20 23:00,24,87.93
2013-02-22 00:00:00,101.627,2013-02-21 23:00,1,79.71
2013-02-22 01:00:00,113.301,2013-02-21 23:00,2,76.23
2013-02-22 02:00:00,103.483,2013-02-21 23:00,3,74.27
2013-02-22 03:00:00,107.574,2013-02-21 23:00,4,73.46
2013-02-22 04:00:00,101.031,2013-02-21 23:00,5,75.81
2013-02-22 05:00:00,101.189,2013-02-21 23:00,6,75.86
2013-02-22 06:00:00,107.742,2013-02-21 23:00,7,107.28
2013-02-22 07:00:00,109.89,2013-02-21 23:00,8,105.15
2013-02-22 08:00:00,98.7551,2013-02-21 23:00,9,115.36
2013-02-22 09:00:00,99.9353,2013-02-21 23:00,10,117.54
2013-02-22 10:00:00,96.7006,2013-02-21 23:00,11,119.47
2013-02-22 11:00:00,103.494,2013-02-21 23:00,12,117.72
2013-02-22 12:00:00,108.36,2013-02-21 23:00,13,108.48
2013-02-22 13:00:00,103.222,2013-02-21 23:00,14,105.46
2013-02-22 14:00:00,93.0269,2013-02-21 23:00,15,99.82
2013-02-22 15:00:00,104.654,2013-02-21 23:00,16,98.68
2013-02-22 16:00:00,98.5557,2013-02-21 23:00,17,100.68
2013-02-22 17:00:00,99.4063,2013-02-21 23:00,18,119.65
2013-02-22 18:00:00,99.455,2013-02-21 23:00,19,119.36
2013-02-22 19:00:00,112.13,2013-02-21 23:00,20,110.91
2013-02-22 20:00:00,105.877,2013-02-21 23:00,21,95.22
2013-02-22 21:00:00,100.423,2013-02-21 23:00,22,87.24
2013-02-22 22:00:00,103.259,2013-02-21 23:00,23,78.88
2013-02-22 23:00:00,104.583,2013-02-21 23:00,24,76.23
2013-02-23 00:00:00,100.482,2013-02-22 23:00,1,44.91
2013-02-23 01:00:00,95.9704,2013-02-22 23:00,2,39.77
2013-02-23 02:00:00,102.096,2013-02-22 23:00,3,38.16
2013-02-23 03:00:00,93.863,2013-02-22 23:00,4,38.16
2013-02-23 04:00:00,99.7446,2013-02-22 23:00,5,37.75
2013-02-23 05:00:00,89.4424,2013-02-22 23:00,6,37.39
2013-02-23 06:00:00,96.062,2013-02-22 23:00,7,40.47
2013-02-23 07:00:00,95.3599,2013-02-22 23:00,8,39.28
2013-02-23 08:00:00,95.6715,2013-02-22 23:00,9,40.49
2013-02-23 09:00:00,90.1301,2013-02-22 23:00,10,48.12
2013-02-23 10:00:00,97.3541,2013-02-22 23:00,11,58.48
2013-02-23 11:00:00,90.808,2013-02-22 23:00,12,57.97
2013-02-23 12:00:00,98.836,2013-02-22 23:00,13,56.84
2013-02-23 13:00:00,99.9747,2013-02-22 23:00,14,54.0
2013-02-23 14:00:00,95.217,2013-02-22 23:00,15,48.56
2013-02-23 15:00:00,90.5016,2013-02-22 23:00,16,48.93
2013-02-23 16:00:00,99.7345,2013-02-22 23:00,17,51.89
2013-02-23 17:00:00,82.7446,2013-02-22 23:00,18,63.51
2013-02-23 18:00:00,98.4369,2013-02-22 23:00,19,68.71
2013-02-23 19:00:00,88.0313,2013-02-22 23:00,20,62.52
2013-02-23 20:00:00,88.6633,2013-02-22 23:00,21,60.1
2013-02-23 21:00:00,84.4755,2013-02-22 23:00,22,52.35
2013-02-23 22:00:00,92.079,2013-02-22 23:00,23,43.39
2013-02-23 23:00:00,89.2648,2013-02-22 23:00,24,40.26
2013-02-24 00:00:00,41.4017,2013-02-23 23:00,1,36.12
2013-02-24 01:00:00,46.1619,2013-02-23 23:00,2,32.16
2013-02-24 02:00:00,42.1416,2013-02-23 23:00,3,30.31
2013-02-24 03:00:00,43.3455,2013-02-23 23:00,4,29.88
2013-02-24 04:00:00,45.0156,2013-02-23 23:00,5,29.74
2013-02-24 05:00:00,44.2009,2013-02-23 23:00,6,30.07
2013-02-24 06:00:00,46.1911,2013-02-23 23:00,7,31.23
2013-02-24 07:00:00,45.2851,2013-02-23 23:00,8,29.76
2013-02-24 08:00:00,45.7803,2013-02-23 23:00,9,32.06
2013-02-24 09:00:00,48.8914,2013-02-23 23:00,10,35.09
2013-02-24 10:00:00,41.9771,2013-02-23 23:00,11,41.75
2013-02-24 11:00:00,46.0055,2013-02-23 23:00,12,43.75
2013-02-24 12:00:00,46.7328,2013-02-23 23:00,13,40.43
2013-02-24 13:00:00,47.6636,2013-02-23 23:00,14,38.62
2013-02-24 14:00:00,46.8801,2013-02-23 23:00,15,35.52
2013-02-24 15:00:00,43.9325,2013-02-23 23:00,16,36.1
2013-02-24 16:00:00,48.6018,2013-02-23 23:00,17,36.75
2013-02-24 17:00:00,42.9876,2013-02-23 23:00,18,51.87
2013-02-24 18:00:00,47.6948,2013-02-23 23:00,19,55.64
2013-02-24 19:00:00,43.6938,2013-02-23 23:00,20,49.99
2013-02-24 20:00:00,42.2478,2013-02-23 23:00,21,47.0
2013-02-24 21:00:00,47.5498,2013-02-23 23:00,22,40.2
2013-02-24 22:00:00,45.2474,2013-02-23 23:00,23,36.2
2013-02-24 23:00:00,46.8336,2013-02-23 23:00,24,34.43
2013-02-25 00:00:00,37.4269,2013-02-24 23:00,1,33.0
2013-02-25 01:00:00,37.0491,2013-02-24 23:00,2,30.32
2013-02-25 02:00:00,34.3944,2013-02-24 23:00,3,28.66
2013-02-25 03:00:00,36.548,2013-02-24 23:00,4,29.0
2013-02-25 04:00:00,34.8657,2013-02-24 23:00,5,29.5
2013-02-25 05:00:00,35.9245,2013-02-24 23:00,6,33.24
2013-02-25 06:00:00,35.172,2013-02-24 23:00,7,40.42
2013-02-25 07:00:00,36.0485,2013-02-24 23:00,8,46.6
2013-02-25 08:00:00,37.4195,2013-02-24 23:00,9,49.14
2013-02-25 09:00:00,36.6508,2013-02-24 23:00,10,54.0
2013-02-25 10:00:00,35.6664,2013-02-24 23:00,11,59.75
2013-02-25 11:00:00,36.1756,2013-02-24 23:00,12,53.68
2013-02-25 12:00:00,38.1085,2013-02-24 23:00,13,48.36
2013-02-25 13:00:00,35.3239,2013-02-24 23:00,14,45.13
2013-02-25 14:00:00,32.3316,2013-02-24 23:00,15,41.62
2013-02-25 15:00:00,34.2782,2013-02-24 23:00,16,43.33
2013-02-25 16:00:00,35.5001,2013-02-24 23:00,17,46.6
2013-02-25 17:00:00,36.7209,2013-02-24 23:00,18,61.94
2013-02-25 18:00:00,36.0322,2013-02-24 23:00,19,67.02
2013-02-25 19:00:00,37.4132,2013-02-24 23:00,20,59.57
2013-02-25 20:00:00,36.8808,2013-02-24 23:00,21,56.48
2013-02-25 21:00:00,38.4939,2013-02-24 23:00,22,42.54
2013-02-25 22:00:00,37.6698,2013-02-24 23:00,23,38.36
2013-02-25 23:00:00,36.7253,2013-02-24 23:00,24,34.88
2013-02-26 00:00:00,41.438,2013-02-25 23:00,1,33.65
2013-02-26 01:00:00,41.4151,2013-02-25 23:00,2,31.27
2013-02-26 02:00:00,39.8776,2013-02-25 23:00,3,29.72
2013-02-26 03:00:00,42.9249,2013-02-25 23:00,4,29.62
2013-02-26 04:00:00,43.3132,2013-02-25 23:00,5,29.61
2013-02-26 05:00:00,41.96,2013-02-25 23:00,6,33.61
2013-02-26 06:00:00,41.4812,2013-02-25 23:00,7,42.1
2013-02-26 07:00:00,40.9825,2013-02-25 23:00,8,50.77
2013-02-26 08:00:00,41.4578,2013-02-25 23:00,9,51.68
2013-02-26 09:00:00,43.9981,2013-02-25 23:00,10,53.51
2013-02-26 10:00:00,39.8423,2013-02-25 23:00,11,52.54
2013-02-26 11:00:00,41.2268,2013-02-25 23:00,12,53.14
2013-02-26 12:00:00,41.0246,2013-02-25 23:00,13,52.09
2013-02-26 13:00:00,39.3667,2013-02-25 23:00,14,51.81
2013-02-26 14:00:00,42.1736,2013-02-25 23:00,15,47.74
2013-02-26 15:00:00,40.0863,2013-02-25 23:00,16,48.63
2013-02-26 16:00:00,43.9795,2013-02-25 23:00,17,50.55
2013-02-26 17:00:00,41.2548,2013-02-25 23:00,18,56.34
2013-02-26 18:00:00,42.1982,2013-02-25 23:00,19,65.04
2013-02-26 19:00:00,40.6542,2013-02-25 23:00,20,55.08
2013-02-26 20:00:00,42.0996,2013-02-25 23:00,21,52.63
2013-02-26 21:00:00,39.8479,2013-02-25 23:00,22,46.91
2013-02-26 22:00:00,43.5772,2013-02-25 23:00,23,40.34
2013-02-26 23:00:00,40.9486,2013-02-25 23:00,24,35.68
2013-02-27 00:00:00,41.1604,2013-02-26 23:00,1,34.01
2013-02-27 01:00:00,44.7108,2013-02-26 23:00,2,31.17
2013-02-27 02:00:00,43.2665,2013-02-26 23:00,3,28.61
2013-02-27 03:00:00,38.3904,2013-02-26 23:00,4,28.23
2013-02-27 04:00:00,41.3249,2013-02-26 23:00,5,28.16
2013-02-27 05:00:00,40.8336,2013-02-26 23:00,6,31.83
2013-02-27 06:00:00,45.5185,2013-02-26 23:00,7,42.21
2013-02-27 07:00:00,45.332,2013-02-26 23:00,8,44.28
2013-02-27 08:00:00,41.9894,2013-02-26 23:00,9,45.65
2013-02-27 09:00:00,43.3245,2013-02-26 23:00,10,48.62
2013-02-27 10:00:00,45.327,2013-02-26 23:00,11,49.33
2013-02-27 11:00:00,40.1068,2013-02-26 23:00,12,49.01
2013-02-27 12:00:00,44.4764,2013-02-26 23:00,13,47.87
2013-02-27 13:00:00,40.6342,2013-02-26 23:00,14,46.37
2013-02-27 14:00:00,41.7448,2013-02-26 23:00,15,44.0
2013-02-27 15:00:00,42.2975,2013-02-26 23:00,16,44.35
2013-02-27 16:00:00,42.7954,2013-02-26 23:00,17,48.28
2013-02-27 17:00:00,40.0953,2013-02-26 23:00,18,53.14
2013-02-27 18:00:00,43.7171,2013-02-26 23:00,19,56.42
2013-02-27 19:00:00,40.7044,2013-02-26 23:00,20,48.92
2013-02-27 20:00:00,39.8021,2013-02-26 23:00,21,46.36
2013-02-27 21:00:00,42.0337,2013-02-26 23:00,22,42.98
2013-02-27 22:00:00,44.3357,2013-02-26 23:00,23,38.16
2013-02-27 23:00:00,42.469,2013-02-26 23:00,24,35.1
2013-02-28 00:00:00,42.8895,2013-02-27 23:00,1,31.5
2013-02-28 01:00:00,41.2273,2013-02-27 23:00,2,28.51
2013-02-28 02:00:00,37.5232,2013-02-27 23:00,3,27.91
2013-02-28 03:00:00,37.5188,2013-02-27 23:00,4,27.1
2013-02-28 04:00:00,41.0323,2013-02-27 23:00,5,27.21
2013-02-28 05:00:00,43.7666,2013-02-27 23:00,6,30.75
2013-02-28 06:00:00,40.8369,2013-02-27 23:00,7,41.39
2013-02-28 07:00:00,40.5728,2013-02-27 23:00,8,48.75
2013-02-28 08:00:00,41.8683,2013-02-27 23:00,9,48.18
2013-02-28 09:00:00,37.8818,2013-02-27 23:00,10,48.99
2013-02-28 10:00:00,41.5064,2013-02-27 23:00,11,49.29
2013-02-28 11:00:00,39.1738,2013-02-27 23:00,12,48.86
2013-02-28 12:00:00,38.3895,2013-02-27 23:00,13,48.17
2013-02-28 13:00:00,37.3889,2013-02-27 23:00,14,47.49
2013-02-28 14:00:00,37.3442,2013-02-27 23:00,15,44.41
2013-02-28 15:00:00,37.6684,2013-02-27 23:00,16,45.09
2013-02-28 16:00:00,38.1851,2013-02-27 23:00,17,44.93
2013-02-28 17:00:00,42.6877,2013-02-27 23:00,18,51.09
2013-02-28 18:00:00,38.0966,2013-02-27 23:00,19,53.49
2013-02-28 19:00:00,38.3017,2013-02-27 23:00,20,50.14
2013-02-28 20:00:00,42.9893,2013-02-27 23:00,21,43.69
2013-02-28 21:00:00,38.7053,2013-02-27 23:00,22,37.34
2013-02-28 22:00:00,40.0642,2013-02-27 23:00,23,35.13
2013-02-28 23:00:00,37.3233,2013-02-27 23:00,24,33.32
2013-03-01 00:00:00,39.6654,2013-02-28 23:00,1,31.68
2013-03-01 01:00:00,37.8789,2013-02-28 23:00,2,29.08
2013-03-01 02:00:00,35.2041,2013-02-28 23:00,3,28.08
2013-03-01 03:00:00,35.1934,2013-02-28 23:00,4,27.56
2013-03-01 04:00:00,37.7043,2013-02-28 23:00,5,27.45
2013-03-01 05:00:00,38.3438,2013-02-28 23:00,6,32.22
2013-03-01 06:00:00,38.5112,2013-02-28 23:00,7,42.66
2013-03-01 07:00:00,40.3685,2013-02-28 23:00,8,45.19
2013-03-01 08:00:00,38.6222,2013-02-28 23:00,9,45.7
2013-03-01 09:00:00,37.0443,2013-02-28 23:00,10,49.32
2013-03-01 10:00:00,36.013,2013-02-28 23:00,11,49.24
2013-03-01 11:00:00,37.3142,2013-02-28 23:00,12,49.39
2013-03-01 12:00:00,38.9347,2013-02-28 23:00,13,46.14
2013-03-01 13:00:00,38.6826,2013-02-28 23:00,14,45.03
2013-03-01 14:00:00,39.7686,2013-02-28 23:00,15,42.71
2013-03-01 15:00:00,39.4391,2013-02-28 23:00,16,42.37
2013-03-01 16:00:00,38.7933,2013-02-28 23:00,17,43.67
2013-03-01 17:00:00,39.0036,2013-02-28 23:00,18,53.27
2013-03-01 18:00:00,36.9387,2013-02-28 23:00,19,54.26
2013-03-01 19:00:00,36.2021,2013-02-28 23:00,20,51.4
2013-03-01 20:00:00,39.0074,2013-02-28 23:00,21,45.54
2013-03-01 21:00:00,37.6381,2013-02-28 23:00,22,40.59
2013-03-01 22:00:00,37.6913,2013-02-28 23:00,23,38.69
2013-03-01 23:00:00,39.9571,2013-02-28 23:00,24,36.2
2013-03-02 00:00:00,36.3805,2013-03-01 23:00,1,35.17
2013-03-02 01:00:00,38.1344,2013-03-01 23:00,2,31.88
2013-03-02 02:00:00,38.0951,2013-03-01 23:00,3,29.22
2013-03-02 03:00:00,40.2649,2013-03-01 23:00,4,29.1
2013-03-02 04:00:00,38.3444,2013-03-01 23:00,5,29.02
2013-03-02 05:00:00,39.5949,2013-03-01 23:00,6,29.85
2013-03-02 06:00:00,39.1572,2013-03-01 23:00,7,33.56
2013-03-02 07:00:00,38.0959,2013-03-01 23:00,8,33.91
2013-03-02 08:00:00,37.9705,2013-03-01 23:00,9,37.22
2013-03-02 09:00:00,37.8692,2013-03-01 23:00,10,40.63
2013-03-02 10:00:00,34.5273,2013-03-01 23:00,11,42.97
2013-03-02 11:00:00,40.5271,2013-03-01 23:00,12,43.0
2013-03-02 12:00:00,36.3002,2013-03-01 23:00,13,40.48
2013-03-02 13:00:00,39.0346,2013-03-01 23:00,14,38.58
2013-03-02 14:00:00,37.9174,2013-03-01 23:00,15,37.46
2013-03-02 15:00:00,40.7082,2013-03-01 23:00,16,37.1
2013-03-02 16:00:00,35.9313,2013-03-01 23:00,17,38.2
2013-03-02 17:00:00,38.0085,2013-03-01 23:00,18,46.96
2013-03-02 18:00:00,38.9841,2013-03-01 23:00,19,56.36
2013-03-02 19:00:00,38.5637,2013-03-01 23:00,20,53.97
2013-03-02 20:00:00,38.9661,2013-03-01 23:00,21,45.79
2013-03-02 21:00:00,41.2745,2013-03-01 23:00,22,40.51
2013-03-02 22:00:00,39.9928,2013-03-01 23:00,23,35.66
2013-03-02 23:00:00,38.8653,2013-03-01 23:00,24,33.69
2013-03-03 00:00:00,34.7866,2013-03-02 23:00,1,35.77
2013-03-03 01:00:00,37.5114,2013-03-02 23:00,2,32.73
2013-03-03 02:00:00,36.5958,2013-03-02 23:00,3,30.2
2013-03-03 03:00:00,38.4152,2013-03-02 23:00,4,29.42
2013-03-03 04:00:00,34.4372,2013-03-02 23:00,5,29.36
2013-03-03 05:00:00,35.0938,2013-03-02 23:00,6,30.15
2013-03-03 06:00:00,34.4579,2013-03-02 23:00,7,32.52
2013-03-03 07:00:00,38.6131,2013-03-02 23:00,8,31.85
2013-03-03 08:00:00,38.8717,2013-03-02 23:00,9,34.8
2013-03-03 09:00:00,37.9409,2013-03-02 23:00,10,36.63
2013-03-03 10:00:00,34.3825,2013-03-02 23:00,11,36.76
2013-03-03 11:00:00,36.9345,2013-03-02 23:00,12,37.88
2013-03-03 12:00:00,34.8681,2013-03-02 23:00,13,36.83
2013-03-03 13:00:00,34.8748,2013-03-02 23:00,14,35.58
2013-03-03 14:00:00,35.8351,2013-03-02 23:00,15,34.29
2013-03-03 15:00:00,35.868,2013-03-02 23:00,16,33.93
2013-03-03 16:00:00,35.5707,2013-03-02 23:00,17,36.1
2013-03-03 17:00:00,33.7492,2013-03-02 23:00,18,44.15
2013-03-03 18:00:00,35.7308,2013-03-02 23:00,19,51.86
2013-03-03 19:00:00,34.8857,2013-03-02 23:00,20,49.95
2013-03-03 20:00:00,38.2293,2013-03-02 23:00,21,45.41
2013-03-03 21:00:00,35.2129,2013-03-02 23:00,22,41.64
2013-03-03 22:00:00,35.1672,2013-03-02 23:00,23,37.63
2013-03-03 23:00:00,36.5421,2013-03-02 23:00,24,34.26
2013-03-04 00:00:00,35.1492,2013-03-03 23:00,1,40.03
2013-03-04 01:00:00,33.5661,2013-03-03 23:00,2,37.06
2013-03-04 02:00:00,31.1959,2013-03-03 23:00,3,35.47
2013-03-04 03:00:00,31.1863,2013-03-03 23:00,4,35.5
2013-03-04 04:00:00,33.4114,2013-03-03 23:00,5,36.41
2013-03-04 05:00:00,33.9781,2013-03-03 23:00,6,41.46
2013-03-04 06:00:00,34.1264,2013-03-03 23:00,7,50.27
2013-03-04 07:00:00,35.7722,2013-03-03 23:00,8,51.61
2013-03-04 08:00:00,34.2247,2013-03-03 23:00,9,51.87
2013-03-04 09:00:00,32.8265,2013-03-03 23:00,10,60.17
2013-03-04 10:00:00,31.9127,2013-03-03 23:00,11,70.48
2013-03-04 11:00:00,33.0657,2013-03-03 23:00,12,52.36
2013-03-04 12:00:00,34.5017,2013-03-03 23:00,13,49.37
2013-03-04 13:00:00,34.2783,2013-03-03 23:00,14,46.2
2013-03-04 14:00:00,35.2406,2013-03-03 23:00,15,43.15
2013-03-04 15:00:00,34.9487,2013-03-03 23:00,16,43.42
2013-03-04 16:00:00,34.3764,2013-03-03 23:00,17,47.45
2013-03-04 17:00:00,34.5628,2013-03-03 23:00,18,59.49
2013-03-04 18:00:00,32.733,2013-03-03 23:00,19,66.77
2013-03-04 19:00:00,32.0802,2013-03-03 23:00,20,64.42
2013-03-04 20:00:00,34.5661,2013-03-03 23:00,21,59.34
2013-03-04 21:00:00,33.3527,2013-03-03 23:00,22,51.54
2013-03-04 22:00:00,33.3998,2013-03-03 23:00,23,40.55
2013-03-04 23:00:00,35.4076,2013-03-03 23:00,24,37.78
2013-03-05 00:00:00,42.7536,2013-03-04 23:00,1,42.52
2013-03-05 01:00:00,44.8147,2013-03-04 23:00,2,39.49
2013-03-05 02:00:00,44.7686,2013-03-04 23:00,3,38.5
2013-03-05 03:00:00,47.3184,2013-03-04 23:00,4,38.97
2013-03-05 04:00:00,45.0615,2013-03-04 23:00,5,39.6
2013-03-05 05:00:00,46.5311,2013-03-04 23:00,6,43.15
2013-03-05 06:00:00,46.0167,2013-03-04 23:00,7,52.69
2013-03-05 07:00:00,44.7695,2013-03-04 23:00,8,54.49
2013-03-05 08:00:00,44.6222,2013-03-04 23:00,9,52.11
2013-03-05 09:00:00,44.5031,2013-03-04 23:00,10,51.45
2013-03-05 10:00:00,40.5757,2013-03-04 23:00,11,51.34
2013-03-05 11:00:00,47.6266,2013-03-04 23:00,12,50.17
2013-03-05 12:00:00,42.6592,2013-03-04 23:00,13,48.27
2013-03-05 13:00:00,45.8726,2013-03-04 23:00,14,48.24
2013-03-05 14:00:00,44.5597,2013-03-04 23:00,15,44.95
2013-03-05 15:00:00,47.8394,2013-03-04 23:00,16,48.06
2013-03-05 16:00:00,42.2257,2013-03-04 23:00,17,48.49
2013-03-05 17:00:00,44.6668,2013-03-04 23:00,18,54.32
2013-03-05 18:00:00,45.8132,2013-03-04 23:00,19,83.17
2013-03-05 19:00:00,45.3193,2013-03-04 23:00,20,73.22
2013-03-05 20:00:00,45.7921,2013-03-04 23:00,21,53.19
2013-03-05 21:00:00,48.5049,2013-03-04 23:00,22,45.42
2013-03-05 22:00:00,46.9987,2013-03-04 23:00,23,45.44
2013-03-05 23:00:00,45.6736,2013-03-04 23:00,24,36.87
2013-03-06 00:00:00,44.9891,2013-03-05 23:00,1,40.76
2013-03-06 01:00:00,47.7276,2013-03-05 23:00,2,38.1
2013-03-06 02:00:00,44.8456,2013-03-05 23:00,3,36.15
2013-03-06 03:00:00,50.3629,2013-03-05 23:00,4,36.13
2013-03-06 04:00:00,47.0813,2013-03-05 23:00,5,36.99
2013-03-06 05:00:00,44.4741,2013-03-05 23:00,6,42.03
2013-03-06 06:00:00,49.4689,2013-03-05 23:00,7,51.67
2013-03-06 07:00:00,43.904,2013-03-05 23:00,8,58.02
2013-03-06 08:00:00,44.7029,2013-03-05 23:00,9,56.04
2013-03-06 09:00:00,43.0963,2013-03-05 23:00,10,55.99
2013-03-06 10:00:00,43.7973,2013-03-05 23:00,11,55.52
2013-03-06 11:00:00,44.0944,2013-03-05 23:00,12,54.82
2013-03-06 12:00:00,47.3799,2013-03-05 23:00,13,52.55
2013-03-06 13:00:00,47.3316,2013-03-05 23:00,14,52.32
2013-03-06 14:00:00,44.3744,2013-03-05 23:00,15,50.56
2013-03-06 15:00:00,45.1871,2013-03-05 23:00,16,50.87
2013-03-06 16:00:00,47.4798,2013-03-05 23:00,17,52.32
2013-03-06 17:00:00,43.5264,2013-03-05 23:00,18,61.13
2013-03-06 18:00:00,44.965,2013-03-05 23:00,19,68.45
2013-03-06 19:00:00,49.4957,2013-03-05 23:00,20,65.27
2013-03-06 20:00:00,42.6905,2013-03-05 23:00,21,57.89
2013-03-06 21:00:00,46.3908,2013-03-05 23:00,22,54.55
2013-03-06 22:00:00,45.4879,2013-03-05 23:00,23,44.42
2013-03-06 23:00:00,44.473,2013-03-05 23:00,24,39.47
2013-03-07 00:00:00,49.6891,2013-03-06 23:00,1,42.38
2013-03-07 01:00:00,46.2478,2013-03-06 23:00,2,40.46
2013-03-07 02:00:00,49.0923,2013-03-06 23:00,3,37.85
2013-03-07 03:00:00,48.3601,2013-03-06 23:00,4,37.51
2013-03-07 04:00:00,47.8175,2013-03-06 23:00,5,39.27
